date,Western Digital,isPartial
2014-09-27,72,False
2014-09-28,73,False
2014-09-29,79,False
2014-09-30,83,False
2014-10-01,73,False
2014-10-02,75,False
2014-10-03,65,False
2014-10-04,83,False
2014-10-05,67,False
2014-10-06,82,False
2014-10-07,81,False
2014-10-08,85,False
2014-10-09,83,False
2014-10-10,87,False
2014-10-11,74,False
2014-10-12,76,False
2014-10-13,88,False
2014-10-14,73,False
2014-10-15,74,False
2014-10-16,83,False
2014-10-17,86,False
2014-10-18,90,False
2014-10-19,60,False
2014-10-20,76,False
2014-10-21,84,False
2014-10-22,80,False
2014-10-23,82,False
2014-10-24,86,False
2014-10-25,60,False
2014-10-26,63,False
2014-10-27,83,False
2014-10-28,82,False
2014-10-29,74,False
2014-10-30,72,False
2014-10-31,75,False
2014-11-01,73,False
2014-11-02,72,False
2014-11-03,84,False
2014-11-04,80,False
2014-11-05,77,False
2014-11-06,87,False
2014-11-07,65,False
2014-11-08,76,False
2014-11-09,75,False
2014-11-10,87,False
2014-11-11,80,False
2014-11-12,85,False
2014-11-13,78,False
2014-11-14,64,False
2014-11-15,73,False
2014-11-16,71,False
2014-11-17,86,False
2014-11-18,81,False
2014-11-19,84,False
2014-11-20,79,False
2014-11-21,85,False
2014-11-22,95,False
2014-11-23,85,False
2014-11-24,84,False
2014-11-25,86,False
2014-11-26,86,False
2014-11-27,84,False
2014-11-28,97,False
2014-11-29,96,False
2014-11-30,80,False
2014-12-01,98,False
