date,NetEase,isPartial
2018-05-21,30,False
2018-05-22,41,False
2018-05-23,34,False
2018-05-24,26,False
2018-05-25,34,False
2018-05-26,24,False
2018-05-27,11,False
2018-05-28,26,False
2018-05-29,14,False
2018-05-30,32,False
2018-05-31,16,False
2018-06-01,75,False
2018-06-02,100,False
2018-06-03,40,False
2018-06-04,44,False
2018-06-05,23,False
2018-06-06,23,False
2018-06-07,25,False
2018-06-08,24,False
2018-06-09,16,False
2018-06-10,24,False
2018-06-11,29,False
2018-06-12,27,False
2018-06-13,34,False
2018-06-14,16,False
2018-06-15,24,False
2018-06-16,21,False
2018-06-17,21,False
2018-06-18,20,False
2018-06-19,11,False
2018-06-20,27,False
2018-06-21,30,False
2018-06-22,9,False
2018-06-23,24,False
