date,Cisco,isPartial
2015-07-10,66,False
2015-07-11,31,False
2015-07-12,30,False
2015-07-13,70,False
2015-07-14,74,False
2015-07-15,73,False
2015-07-16,72,False
2015-07-17,63,False
2015-07-18,28,False
2015-07-19,29,False
2015-07-20,67,False
2015-07-21,76,False
2015-07-22,77,False
2015-07-23,75,False
2015-07-24,67,False
2015-07-25,32,False
2015-07-26,31,False
2015-07-27,69,False
2015-07-28,76,False
2015-07-29,75,False
2015-07-30,72,False
2015-07-31,62,False
2015-08-01,30,False
2015-08-02,31,False
2015-08-03,68,False
2015-08-04,73,False
2015-08-05,73,False
2015-08-06,76,False
2015-08-07,64,False
2015-08-08,31,False
2015-08-09,30,False
2015-08-10,71,False
2015-08-11,74,False
2015-08-12,76,False
2015-08-13,75,False
2015-08-14,66,False
2015-08-15,32,False
2015-08-16,30,False
2015-08-17,69,False
2015-08-18,76,False
