date,Cisco,isPartial
2014-06-11,90,False
2014-06-12,83,False
2014-06-13,76,False
2014-06-14,35,False
2014-06-15,34,False
2014-06-16,80,False
2014-06-17,87,False
2014-06-18,84,False
2014-06-19,81,False
2014-06-20,78,False
2014-06-21,38,False
2014-06-22,35,False
2014-06-23,81,False
2014-06-24,86,False
2014-06-25,85,False
2014-06-26,88,False
2014-06-27,79,False
2014-06-28,36,False
2014-06-29,33,False
2014-06-30,79,False
2014-07-01,83,False
2014-07-02,85,False
2014-07-03,80,False
2014-07-04,59,False
2014-07-05,35,False
2014-07-06,33,False
2014-07-07,79,False
2014-07-08,82,False
2014-07-09,82,False
2014-07-10,85,False
2014-07-11,77,False
2014-07-12,37,False
2014-07-13,34,False
2014-07-14,79,False
2014-07-15,86,False
2014-07-16,89,False
2014-07-17,86,False
2014-07-18,76,False
2014-07-19,35,False
2014-07-20,34,False
2014-07-21,80,False
2014-07-22,87,False
2014-07-23,88,False
2014-07-24,83,False
