date,Cisco,isPartial
2012-06-21,93,False
2012-06-22,80,False
2012-06-23,42,False
2012-06-24,42,False
2012-06-25,85,False
2012-06-26,88,False
2012-06-27,92,False
2012-06-28,87,False
2012-06-29,75,False
2012-06-30,45,False
2012-07-01,36,False
2012-07-02,77,False
2012-07-03,85,False
2012-07-04,76,False
2012-07-05,84,False
2012-07-06,80,False
2012-07-07,44,False
2012-07-08,39,False
2012-07-09,87,False
2012-07-10,86,False
2012-07-11,87,False
2012-07-12,89,False
2012-07-13,84,False
2012-07-14,44,False
2012-07-15,39,False
2012-07-16,82,False
2012-07-17,88,False
2012-07-18,88,False
2012-07-19,93,False
2012-07-20,80,False
2012-07-21,41,False
2012-07-22,39,False
2012-07-23,85,False
2012-07-24,95,False
2012-07-25,90,False
2012-07-26,84,False
2012-07-27,81,False
2012-07-28,38,False
2012-07-29,39,False
2012-07-30,83,False
2012-07-31,86,False
2012-08-01,88,False
2012-08-02,80,False
2012-08-03,77,False
2012-08-04,38,False
2012-08-05,37,False
2012-08-06,78,False
2012-08-07,87,False
2012-08-08,89,False
2012-08-09,84,False
2012-08-10,75,False
2012-08-11,42,False
2012-08-12,38,False
2012-08-13,77,False
2012-08-14,87,False
2012-08-15,82,False
2012-08-16,87,False
2012-08-17,80,False
2012-08-18,43,False
2012-08-19,39,False
2012-08-20,81,False
2012-08-21,84,False
2012-08-22,89,False
2012-08-23,87,False
2012-08-24,80,False
2012-08-25,42,False
2012-08-26,39,False
2012-08-27,79,False
2012-08-28,87,False
2012-08-29,89,False
2012-08-30,84,False
2012-08-31,80,False
2012-09-01,42,False
2012-09-02,38,False
2012-09-03,71,False
2012-09-04,87,False
2012-09-05,88,False
2012-09-06,91,False
2012-09-07,83,False
2012-09-08,40,False
2012-09-09,41,False
2012-09-10,86,False
2012-09-11,89,False
2012-09-12,91,False
2012-09-13,92,False
2012-09-14,83,False
2012-09-15,43,False
2012-09-16,36,False
2012-09-17,88,False
2012-09-18,94,False
2012-09-19,90,False
2012-09-20,92,False
2012-09-21,84,False
2012-09-22,44,False
2012-09-23,40,False
2012-09-24,87,False
2012-09-25,97,False
2012-09-26,96,False
2012-09-27,90,False
2012-09-28,80,False
2012-09-29,43,False
2012-09-30,41,False
2012-10-01,88,False
2012-10-02,88,False
2012-10-03,95,False
2012-10-04,87,False
2012-10-05,85,False
2012-10-06,46,False
2012-10-07,41,False
2012-10-08,81,False
2012-10-09,93,False
2012-10-10,94,False
2012-10-11,94,False
2012-10-12,80,False
