date,Cisco,isPartial
2016-08-13,30,False
2016-08-14,29,False
2016-08-15,65,False
2016-08-16,70,False
2016-08-17,100,False
2016-08-18,87,False
2016-08-19,73,False
2016-08-20,32,False
2016-08-21,31,False
2016-08-22,74,False
2016-08-23,81,False
2016-08-24,77,False
2016-08-25,74,False
2016-08-26,69,False
2016-08-27,28,False
2016-08-28,30,False
2016-08-29,71,False
2016-08-30,74,False
2016-08-31,73,False
2016-09-01,72,False
2016-09-02,69,False
2016-09-03,30,False
2016-09-04,28,False
2016-09-05,54,False
2016-09-06,75,False
2016-09-07,78,False
2016-09-08,77,False
2016-09-09,70,False
2016-09-10,32,False
2016-09-11,25,False
