date,Alexion,isPartial
2011-03-05,36,False
2011-03-06,18,False
2011-03-07,58,False
2011-03-08,51,False
2011-03-09,21,False
2011-03-10,63,False
2011-03-11,29,False
2011-03-12,36,False
2011-03-13,35,False
2011-03-14,36,False
2011-03-15,35,False
2011-03-16,28,False
2011-03-17,35,False
2011-03-18,45,False
2011-03-19,17,False
2011-03-20,35,False
2011-03-21,21,False
2011-03-22,63,False
2011-03-23,49,False
2011-03-24,100,False
2011-03-25,74,False
2011-03-26,0,False
2011-03-27,26,False
2011-03-28,69,False
2011-03-29,28,False
2011-03-30,57,False
2011-03-31,78,False
2011-04-01,37,False
2011-04-02,0,False
2011-04-03,17,False
2011-04-04,35,False
2011-04-05,56,False
2011-04-06,35,False
2011-04-07,50,False
2011-04-08,22,False
2011-04-09,27,False
2011-04-10,54,False
2011-04-11,35,False
2011-04-12,62,False
2011-04-13,42,False
2011-04-14,29,False
2011-04-15,45,False
2011-04-16,18,False
2011-04-17,27,False
2011-04-18,50,False
2011-04-19,57,False
2011-04-20,81,False
2011-04-21,39,False
2011-04-22,51,False
2011-04-23,19,False
2011-04-24,29,False
2011-04-25,47,False
2011-04-26,35,False
2011-04-27,97,False
2011-04-28,49,False
2011-04-29,30,False
2011-04-30,18,False
2011-05-01,0,False
2011-05-02,56,False
2011-05-03,21,False
2011-05-04,56,False
2011-05-05,36,False
2011-05-06,0,False
2011-05-07,18,False
2011-05-08,18,False
2011-05-09,42,False
2011-05-10,42,False
2011-05-11,49,False
