date,Alexion,isPartial
2014-03-03,39,False
2014-03-04,16,False
2014-03-05,42,False
2014-03-06,43,False
2014-03-07,20,False
2014-03-08,14,False
2014-03-09,18,False
2014-03-10,39,False
2014-03-11,46,False
2014-03-12,35,False
2014-03-13,38,False
2014-03-14,20,False
2014-03-15,14,False
2014-03-16,4,False
2014-03-17,42,False
2014-03-18,42,False
2014-03-19,38,False
2014-03-20,31,False
2014-03-21,32,False
2014-03-22,23,False
2014-03-23,4,False
2014-03-24,26,False
2014-03-25,41,False
2014-03-26,53,False
2014-03-27,54,False
2014-03-28,32,False
2014-03-29,18,False
2014-03-30,22,False
2014-03-31,46,False
2014-04-01,45,False
2014-04-02,54,False
2014-04-03,100,False
2014-04-04,35,False
2014-04-05,9,False
2014-04-06,18,False
2014-04-07,52,False
2014-04-08,49,False
2014-04-09,42,False
2014-04-10,51,False
2014-04-11,48,False
2014-04-12,14,False
2014-04-13,18,False
2014-04-14,31,False
2014-04-15,27,False
2014-04-16,23,False
2014-04-17,25,False
2014-04-18,27,False
2014-04-19,10,False
2014-04-20,10,False
2014-04-21,21,False
2014-04-22,27,False
2014-04-23,23,False
2014-04-24,47,False
2014-04-25,49,False
2014-04-26,14,False
2014-04-27,9,False
2014-04-28,26,False
2014-04-29,75,False
2014-04-30,23,False
2014-05-01,42,False
2014-05-02,12,False
2014-05-03,18,False
2014-05-04,5,False
2014-05-05,27,False
2014-05-06,38,False
2014-05-07,42,False
2014-05-08,31,False
2014-05-09,49,False
2014-05-10,9,False
2014-05-11,18,False
2014-05-12,30,False
2014-05-13,38,False
2014-05-14,27,False
2014-05-15,42,False
2014-05-16,28,False
2014-05-17,0,False
2014-05-18,0,False
2014-05-19,38,False
2014-05-20,38,False
2014-05-21,41,False
2014-05-22,42,False
2014-05-23,35,False
2014-05-24,15,False
2014-05-25,15,False
2014-05-26,30,False
2014-05-27,53,False
2014-05-28,29,False
2014-05-29,17,False
2014-05-30,31,False
2014-05-31,10,False
2014-06-01,15,False
2014-06-02,21,False
2014-06-03,29,False
2014-06-04,17,False
2014-06-05,43,False
2014-06-06,40,False
2014-06-07,5,False
2014-06-08,10,False
2014-06-09,39,False
2014-06-10,30,False
2014-06-11,30,False
2014-06-12,21,False
2014-06-13,44,False
2014-06-14,5,False
2014-06-15,10,False
2014-06-16,21,False
2014-06-17,25,False
2014-06-18,13,False
2014-06-19,26,False
2014-06-20,27,False
2014-06-21,0,False
2014-06-22,10,False
2014-06-23,39,False
2014-06-24,34,False
2014-06-25,47,False
2014-06-26,43,False
2014-06-27,55,False
2014-06-28,5,False
2014-06-29,5,False
2014-06-30,17,False
2014-07-01,47,False
2014-07-02,26,False
2014-07-03,27,False
2014-07-04,24,False
2014-07-05,11,False
2014-07-06,5,False
2014-07-07,39,False
2014-07-08,55,False
2014-07-09,39,False
2014-07-10,61,False
2014-07-11,32,False
2014-07-12,10,False
2014-07-13,10,False
2014-07-14,26,False
2014-07-15,17,False
2014-07-16,35,False
2014-07-17,39,False
2014-07-18,64,False
2014-07-19,16,False
2014-07-20,10,False
2014-07-21,38,False
2014-07-22,25,False
2014-07-23,31,False
2014-07-24,61,False
