date,Alexion,isPartial
2013-03-13,19,False
2013-03-14,32,False
2013-03-15,33,False
2013-03-16,23,False
2013-03-17,37,False
2013-03-18,19,False
2013-03-19,38,False
2013-03-20,13,False
2013-03-21,52,False
2013-03-22,39,False
2013-03-23,8,False
2013-03-24,23,False
2013-03-25,19,False
2013-03-26,0,False
2013-03-27,46,False
2013-03-28,41,False
2013-03-29,37,False
2013-03-30,8,False
2013-03-31,40,False
2013-04-01,53,False
2013-04-02,64,False
2013-04-03,44,False
2013-04-04,38,False
2013-04-05,60,False
2013-04-06,23,False
2013-04-07,15,False
2013-04-08,37,False
2013-04-09,44,False
2013-04-10,51,False
2013-04-11,26,False
2013-04-12,40,False
2013-04-13,0,False
2013-04-14,23,False
2013-04-15,25,False
2013-04-16,63,False
2013-04-17,26,False
2013-04-18,32,False
2013-04-19,40,False
2013-04-20,31,False
2013-04-21,8,False
2013-04-22,45,False
2013-04-23,26,False
2013-04-24,26,False
2013-04-25,53,False
2013-04-26,47,False
2013-04-27,23,False
2013-04-28,30,False
2013-04-29,38,False
2013-04-30,58,False
2013-05-01,35,False
2013-05-02,45,False
2013-05-03,61,False
2013-05-04,62,False
2013-05-05,23,False
2013-05-06,58,False
2013-05-07,57,False
2013-05-08,39,False
2013-05-09,20,False
2013-05-10,34,False
2013-05-11,23,False
2013-05-12,15,False
2013-05-13,44,False
2013-05-14,69,False
2013-05-15,44,False
2013-05-16,25,False
2013-05-17,40,False
2013-05-18,0,False
2013-05-19,23,False
2013-05-20,38,False
2013-05-21,68,False
2013-05-22,19,False
2013-05-23,51,False
2013-05-24,13,False
2013-05-25,0,False
2013-05-26,0,False
2013-05-27,13,False
2013-05-28,55,False
2013-05-29,44,False
2013-05-30,44,False
2013-05-31,46,False
2013-06-01,15,False
2013-06-02,15,False
2013-06-03,31,False
2013-06-04,37,False
2013-06-05,25,False
2013-06-06,45,False
2013-06-07,46,False
2013-06-08,0,False
2013-06-09,38,False
2013-06-10,12,False
2013-06-11,25,False
2013-06-12,69,False
2013-06-13,32,False
2013-06-14,67,False
2013-06-15,8,False
2013-06-16,8,False
2013-06-17,50,False
2013-06-18,38,False
2013-06-19,57,False
2013-06-20,19,False
2013-06-21,13,False
2013-06-22,8,False
2013-06-23,0,False
2013-06-24,76,False
2013-06-25,31,False
2013-06-26,38,False
2013-06-27,44,False
2013-06-28,47,False
2013-06-29,16,False
