date,Alexion,isPartial
2016-06-29,43,False
2016-06-30,60,False
2016-07-01,31,False
2016-07-02,25,False
2016-07-03,10,False
2016-07-04,13,False
2016-07-05,53,False
2016-07-06,54,False
2016-07-07,55,False
2016-07-08,56,False
2016-07-09,10,False
2016-07-10,15,False
2016-07-11,52,False
2016-07-12,26,False
2016-07-13,22,False
2016-07-14,21,False
2016-07-15,23,False
2016-07-16,15,False
2016-07-17,0,False
2016-07-18,49,False
2016-07-19,53,False
2016-07-20,27,False
2016-07-21,54,False
2016-07-22,36,False
2016-07-23,21,False
2016-07-24,10,False
2016-07-25,30,False
2016-07-26,35,False
2016-07-27,39,False
2016-07-28,44,False
2016-07-29,41,False
2016-07-30,5,False
2016-07-31,10,False
2016-08-01,52,False
2016-08-02,39,False
2016-08-03,44,False
2016-08-04,40,False
2016-08-05,24,False
2016-08-06,11,False
2016-08-07,16,False
2016-08-08,18,False
2016-08-09,40,False
2016-08-10,23,False
2016-08-11,14,False
2016-08-12,29,False
2016-08-13,21,False
2016-08-14,16,False
2016-08-15,34,False
2016-08-16,56,False
2016-08-17,47,False
2016-08-18,47,False
2016-08-19,14,False
2016-08-20,22,False
2016-08-21,11,False
2016-08-22,32,False
2016-08-23,42,False
2016-08-24,45,False
2016-08-25,53,False
2016-08-26,23,False
2016-08-27,5,False
2016-08-28,20,False
2016-08-29,34,False
2016-08-30,26,False
2016-08-31,51,False
2016-09-01,43,False
2016-09-02,49,False
2016-09-03,15,False
2016-09-04,0,False
2016-09-05,40,False
2016-09-06,21,False
2016-09-07,30,False
2016-09-08,30,False
2016-09-09,22,False
2016-09-10,10,False
2016-09-11,10,False
