date,Hologic,isPartial
2017-02-05,20,False
2017-02-06,57,False
2017-02-07,38,False
2017-02-08,46,False
2017-02-09,38,False
2017-02-10,52,False
2017-02-11,8,False
2017-02-12,8,False
2017-02-13,41,False
2017-02-14,100,False
2017-02-15,90,False
2017-02-16,55,False
2017-02-17,33,False
2017-02-18,15,False
2017-02-19,28,False
2017-02-20,27,False
2017-02-21,48,False
2017-02-22,59,False
2017-02-23,45,False
2017-02-24,37,False
2017-02-25,31,False
2017-02-26,10,False
2017-02-27,37,False
2017-02-28,50,False
2017-03-01,47,False
2017-03-02,53,False
2017-03-03,47,False
2017-03-04,20,False
2017-03-05,15,False
2017-03-06,55,False
2017-03-07,58,False
2017-03-08,65,False
2017-03-09,47,False
2017-03-10,48,False
2017-03-11,5,False
2017-03-12,19,False
2017-03-13,37,False
2017-03-14,47,False
2017-03-15,48,False
2017-03-16,38,False
2017-03-17,35,False
2017-03-18,15,False
2017-03-19,13,False
2017-03-20,75,False
2017-03-21,42,False
2017-03-22,42,False
2017-03-23,49,False
2017-03-24,69,False
2017-03-25,18,False
2017-03-26,13,False
2017-03-27,37,False
2017-03-28,55,False
2017-03-29,38,False
2017-03-30,45,False
2017-03-31,60,False
2017-04-01,13,False
2017-04-02,15,False
2017-04-03,46,False
2017-04-04,66,False
2017-04-05,37,False
2017-04-06,42,False
2017-04-07,48,False
2017-04-08,15,False
2017-04-09,18,False
2017-04-10,47,False
2017-04-11,45,False
2017-04-12,54,False
2017-04-13,40,False
2017-04-14,25,False
2017-04-15,13,False
2017-04-16,13,False
2017-04-17,28,False
2017-04-18,50,False
2017-04-19,44,False
2017-04-20,31,False
2017-04-21,53,False
2017-04-22,15,False
2017-04-23,7,False
2017-04-24,39,False
2017-04-25,39,False
2017-04-26,50,False
2017-04-27,49,False
2017-04-28,37,False
2017-04-29,16,False
2017-04-30,10,False
2017-05-01,36,False
2017-05-02,40,False
2017-05-03,46,False
2017-05-04,38,False
2017-05-05,44,False
2017-05-06,26,False
2017-05-07,15,False
2017-05-08,64,False
2017-05-09,44,False
2017-05-10,57,False
2017-05-11,61,False
2017-05-12,42,False
2017-05-13,15,False
2017-05-14,10,False
2017-05-15,63,False
2017-05-16,33,False
2017-05-17,64,False
2017-05-18,64,False
2017-05-19,30,False
2017-05-20,17,False
2017-05-21,5,False
2017-05-22,43,False
2017-05-23,44,False
2017-05-24,33,False
2017-05-25,19,False
2017-05-26,31,False
2017-05-27,11,False
2017-05-28,9,False
2017-05-29,27,False
