date,Hologic,isPartial
2012-12-17,45,False
2012-12-18,39,False
2012-12-19,20,False
2012-12-20,27,False
2012-12-21,0,False
2012-12-22,8,False
2012-12-23,0,False
2012-12-24,16,False
2012-12-25,0,False
2012-12-26,15,False
2012-12-27,35,False
2012-12-28,21,False
2012-12-29,24,False
2012-12-30,8,False
2012-12-31,32,False
2013-01-01,8,False
2013-01-02,20,False
2013-01-03,26,False
2013-01-04,67,False
2013-01-05,0,False
2013-01-06,15,False
2013-01-07,50,False
2013-01-08,19,False
2013-01-09,25,False
2013-01-10,50,False
2013-01-11,39,False
2013-01-12,37,False
2013-01-13,7,False
2013-01-14,31,False
2013-01-15,42,False
2013-01-16,49,False
2013-01-17,37,False
2013-01-18,63,False
2013-01-19,22,False
2013-01-20,7,False
2013-01-21,60,False
2013-01-22,54,False
2013-01-23,55,False
2013-01-24,56,False
2013-01-25,25,False
2013-01-26,22,False
2013-01-27,7,False
2013-01-28,54,False
2013-01-29,36,False
2013-01-30,48,False
2013-01-31,25,False
2013-02-01,13,False
2013-02-02,14,False
2013-02-03,7,False
2013-02-04,12,False
2013-02-05,42,False
2013-02-06,36,False
2013-02-07,37,False
2013-02-08,57,False
2013-02-09,29,False
2013-02-10,7,False
2013-02-11,49,False
2013-02-12,68,False
2013-02-13,49,False
2013-02-14,50,False
2013-02-15,39,False
2013-02-16,0,False
2013-02-17,14,False
2013-02-18,12,False
2013-02-19,18,False
