date,Hologic,isPartial
2017-07-25,49,False
2017-07-26,59,False
2017-07-27,43,False
2017-07-28,31,False
2017-07-29,15,False
2017-07-30,17,False
2017-07-31,46,False
2017-08-01,39,False
2017-08-02,46,False
2017-08-03,54,False
2017-08-04,37,False
2017-08-05,12,False
2017-08-06,12,False
2017-08-07,39,False
2017-08-08,32,False
2017-08-09,29,False
2017-08-10,28,False
2017-08-11,31,False
2017-08-12,17,False
2017-08-13,7,False
2017-08-14,40,False
2017-08-15,56,False
2017-08-16,42,False
2017-08-17,56,False
2017-08-18,37,False
2017-08-19,12,False
2017-08-20,10,False
2017-08-21,45,False
2017-08-22,35,False
2017-08-23,27,False
2017-08-24,52,False
2017-08-25,40,False
2017-08-26,10,False
2017-08-27,9,False
2017-08-28,33,False
2017-08-29,37,False
2017-08-30,46,False
2017-08-31,40,False
2017-09-01,37,False
2017-09-02,10,False
2017-09-03,15,False
2017-09-04,21,False
2017-09-05,24,False
2017-09-06,55,False
2017-09-07,50,False
2017-09-08,36,False
2017-09-09,5,False
2017-09-10,5,False
2017-09-11,48,False
2017-09-12,52,False
2017-09-13,47,False
2017-09-14,45,False
2017-09-15,44,False
2017-09-16,9,False
2017-09-17,14,False
2017-09-18,30,False
2017-09-19,38,False
2017-09-20,40,False
2017-09-21,45,False
2017-09-22,43,False
2017-09-23,12,False
2017-09-24,9,False
2017-09-25,38,False
2017-09-26,38,False
2017-09-27,44,False
2017-09-28,55,False
2017-09-29,34,False
2017-09-30,14,False
2017-10-01,14,False
2017-10-02,48,False
2017-10-03,59,False
2017-10-04,32,False
2017-10-05,53,False
2017-10-06,48,False
