date,Hologic,isPartial
2010-12-25,0,False
2010-12-26,22,False
2010-12-27,9,False
2010-12-28,18,False
2010-12-29,9,False
2010-12-30,36,False
2010-12-31,0,False
2011-01-01,0,False
2011-01-02,0,False
2011-01-03,16,False
2011-01-04,31,False
2011-01-05,79,False
2011-01-06,24,False
2011-01-07,33,False
2011-01-08,10,False
2011-01-09,19,False
2011-01-10,77,False
2011-01-11,37,False
2011-01-12,8,False
2011-01-13,31,False
2011-01-14,31,False
2011-01-15,19,False
2011-01-16,0,False
2011-01-17,30,False
2011-01-18,15,False
2011-01-19,30,False
2011-01-20,15,False
2011-01-21,55,False
2011-01-22,9,False
2011-01-23,9,False
2011-01-24,7,False
2011-01-25,74,False
2011-01-26,53,False
2011-01-27,46,False
2011-01-28,56,False
2011-01-29,27,False
2011-01-30,35,False
2011-01-31,21,False
2011-02-01,63,False
2011-02-02,29,False
2011-02-03,52,False
2011-02-04,53,False
2011-02-05,0,False
2011-02-06,0,False
2011-02-07,71,False
2011-02-08,36,False
2011-02-09,51,False
2011-02-10,53,False
2011-02-11,39,False
2011-02-12,46,False
2011-02-13,27,False
2011-02-14,15,False
2011-02-15,71,False
2011-02-16,51,False
2011-02-17,52,False
2011-02-18,31,False
2011-02-19,27,False
2011-02-20,0,False
2011-02-21,29,False
2011-02-22,29,False
2011-02-23,44,False
2011-02-24,37,False
2011-02-25,46,False
2011-02-26,18,False
2011-02-27,0,False
2011-02-28,57,False
2011-03-01,35,False
2011-03-02,51,False
2011-03-03,67,False
2011-03-04,38,False
2011-03-05,9,False
2011-03-06,0,False
2011-03-07,0,False
2011-03-08,22,False
2011-03-09,29,False
2011-03-10,58,False
2011-03-11,37,False
2011-03-12,0,False
2011-03-13,0,False
2011-03-14,22,False
2011-03-15,22,False
2011-03-16,79,False
2011-03-17,7,False
2011-03-18,38,False
2011-03-19,0,False
2011-03-20,0,False
2011-03-21,14,False
2011-03-22,50,False
2011-03-23,36,False
2011-03-24,44,False
2011-03-25,23,False
2011-03-26,9,False
2011-03-27,18,False
2011-03-28,36,False
2011-03-29,21,False
2011-03-30,44,False
2011-03-31,44,False
2011-04-01,23,False
2011-04-02,19,False
2011-04-03,9,False
2011-04-04,35,False
2011-04-05,43,False
2011-04-06,36,False
2011-04-07,52,False
2011-04-08,31,False
2011-04-09,0,False
2011-04-10,0,False
2011-04-11,64,False
2011-04-12,50,False
2011-04-13,43,False
2011-04-14,37,False
2011-04-15,31,False
2011-04-16,19,False
2011-04-17,9,False
2011-04-18,66,False
2011-04-19,74,False
2011-04-20,38,False
2011-04-21,32,False
2011-04-22,26,False
2011-04-23,10,False
2011-04-24,30,False
2011-04-25,48,False
2011-04-26,36,False
2011-04-27,64,False
2011-04-28,43,False
2011-04-29,31,False
2011-04-30,0,False
2011-05-01,46,False
2011-05-02,29,False
2011-05-03,57,False
2011-05-04,7,False
2011-05-05,37,False
2011-05-06,46,False
2011-05-07,0,False
2011-05-08,9,False
2011-05-09,43,False
2011-05-10,79,False
2011-05-11,36,False
