date,Hologic,isPartial
2011-11-24,20,False
2011-11-25,7,False
2011-11-26,0,False
2011-11-27,14,False
2011-11-28,30,False
2011-11-29,18,False
2011-11-30,24,False
2011-12-01,12,False
2011-12-02,45,False
2011-12-03,7,False
2011-12-04,7,False
2011-12-05,54,False
2011-12-06,67,False
2011-12-07,30,False
2011-12-08,12,False
2011-12-09,39,False
2011-12-10,7,False
2011-12-11,7,False
2011-12-12,54,False
2011-12-13,30,False
2011-12-14,30,False
2011-12-15,43,False
2011-12-16,0,False
2011-12-17,0,False
2011-12-18,7,False
2011-12-19,6,False
2011-12-20,57,False
2011-12-21,13,False
2011-12-22,13,False
2011-12-23,14,False
2011-12-24,17,False
2011-12-25,0,False
2011-12-26,7,False
2011-12-27,20,False
2011-12-28,26,False
2011-12-29,13,False
2011-12-30,0,False
2011-12-31,16,False
2012-01-01,0,False
2012-01-02,0,False
2012-01-03,18,False
2012-01-04,30,False
2012-01-05,37,False
2012-01-06,19,False
2012-01-07,14,False
2012-01-08,0,False
2012-01-09,17,False
2012-01-10,17,False
2012-01-11,40,False
2012-01-12,36,False
2012-01-13,54,False
2012-01-14,7,False
2012-01-15,7,False
2012-01-16,6,False
2012-01-17,23,False
2012-01-18,40,False
2012-01-19,23,False
2012-01-20,42,False
2012-01-21,28,False
2012-01-22,7,False
2012-01-23,34,False
2012-01-24,17,False
2012-01-25,11,False
2012-01-26,47,False
