date,Intuitive Surgical,isPartial
2013-10-08,43,False
2013-10-09,43,False
2013-10-10,55,False
2013-10-11,34,False
2013-10-12,22,False
2013-10-13,9,False
2013-10-14,37,False
2013-10-15,36,False
2013-10-16,47,False
2013-10-17,62,False
2013-10-18,87,False
2013-10-19,26,False
2013-10-20,29,False
2013-10-21,38,False
2013-10-22,39,False
2013-10-23,35,False
2013-10-24,39,False
2013-10-25,41,False
2013-10-26,17,False
2013-10-27,17,False
2013-10-28,28,False
2013-10-29,42,False
2013-10-30,28,False
2013-10-31,70,False
2013-11-01,35,False
2013-11-02,42,False
2013-11-03,8,False
2013-11-04,18,False
2013-11-05,35,False
2013-11-06,31,False
