date,Intuitive Surgical,isPartial
2016-04-09,14,False
2016-04-10,9,False
2016-04-11,50,False
2016-04-12,58,False
2016-04-13,58,False
2016-04-14,34,False
2016-04-15,44,False
2016-04-16,20,False
2016-04-17,10,False
2016-04-18,42,False
2016-04-19,67,False
2016-04-20,67,False
2016-04-21,72,False
2016-04-22,48,False
2016-04-23,19,False
2016-04-24,14,False
2016-04-25,41,False
2016-04-26,66,False
2016-04-27,29,False
2016-04-28,21,False
2016-04-29,40,False
2016-04-30,15,False
2016-05-01,15,False
2016-05-02,47,False
2016-05-03,42,False
2016-05-04,59,False
2016-05-05,43,False
2016-05-06,36,False
2016-05-07,20,False
2016-05-08,35,False
2016-05-09,25,False
2016-05-10,37,False
2016-05-11,46,False
2016-05-12,51,False
2016-05-13,48,False
2016-05-14,10,False
2016-05-15,29,False
2016-05-16,13,False
2016-05-17,37,False
2016-05-18,46,False
2016-05-19,59,False
2016-05-20,53,False
2016-05-21,19,False
2016-05-22,39,False
2016-05-23,42,False
2016-05-24,54,False
2016-05-25,25,False
2016-05-26,40,False
2016-05-27,45,False
2016-05-28,29,False
2016-05-29,20,False
2016-05-30,9,False
2016-05-31,21,False
2016-06-01,51,False
2016-06-02,26,False
2016-06-03,58,False
2016-06-04,30,False
2016-06-05,10,False
2016-06-06,38,False
2016-06-07,25,False
2016-06-08,39,False
2016-06-09,26,False
2016-06-10,49,False
2016-06-11,15,False
2016-06-12,24,False
2016-06-13,54,False
2016-06-14,21,False
2016-06-15,51,False
2016-06-16,46,False
2016-06-17,45,False
2016-06-18,35,False
2016-06-19,10,False
2016-06-20,38,False
2016-06-21,59,False
2016-06-22,21,False
2016-06-23,17,False
2016-06-24,36,False
2016-06-25,10,False
2016-06-26,15,False
2016-06-27,51,False
2016-06-28,38,False
2016-06-29,35,False
2016-06-30,26,False
2016-07-01,32,False
2016-07-02,20,False
2016-07-03,31,False
2016-07-04,9,False
2016-07-05,27,False
2016-07-06,46,False
2016-07-07,46,False
2016-07-08,33,False
2016-07-09,21,False
2016-07-10,10,False
2016-07-11,18,False
2016-07-12,27,False
2016-07-13,40,False
2016-07-14,26,False
2016-07-15,32,False
2016-07-16,26,False
2016-07-17,26,False
2016-07-18,27,False
2016-07-19,68,False
2016-07-20,100,False
2016-07-21,41,False
2016-07-22,19,False
2016-07-23,11,False
2016-07-24,11,False
2016-07-25,36,False
2016-07-26,27,False
2016-07-27,40,False
2016-07-28,31,False
2016-07-29,33,False
2016-07-30,26,False
2016-07-31,16,False
2016-08-01,31,False
2016-08-02,44,False
2016-08-03,18,False
2016-08-04,41,False
2016-08-05,24,False
2016-08-06,16,False
2016-08-07,11,False
2016-08-08,32,False
2016-08-09,36,False
2016-08-10,23,False
2016-08-11,14,False
2016-08-12,19,False
2016-08-13,11,False
2016-08-14,22,False
2016-08-15,30,False
2016-08-16,19,False
2016-08-17,48,False
2016-08-18,24,False
2016-08-19,15,False
2016-08-20,22,False
2016-08-21,11,False
2016-08-22,61,False
2016-08-23,57,False
2016-08-24,55,False
2016-08-25,31,False
2016-08-26,42,False
2016-08-27,0,False
2016-08-28,26,False
2016-08-29,52,False
2016-08-30,26,False
2016-08-31,35,False
2016-09-01,40,False
2016-09-02,32,False
2016-09-03,10,False
2016-09-04,10,False
2016-09-05,36,False
2016-09-06,17,False
2016-09-07,40,False
2016-09-08,36,False
2016-09-09,50,False
2016-09-10,10,False
2016-09-11,25,False
