date,Intuitive Surgical,isPartial
2015-08-18,49,False
2015-08-19,43,False
2015-08-20,42,False
2015-08-21,43,False
2015-08-22,8,False
2015-08-23,8,False
2015-08-24,7,False
2015-08-25,21,False
2015-08-26,21,False
2015-08-27,42,False
2015-08-28,7,False
2015-08-29,0,False
2015-08-30,24,False
2015-08-31,7,False
2015-09-01,27,False
2015-09-02,20,False
2015-09-03,28,False
2015-09-04,21,False
2015-09-05,24,False
2015-09-06,32,False
2015-09-07,7,False
2015-09-08,40,False
2015-09-09,20,False
2015-09-10,14,False
2015-09-11,35,False
2015-09-12,0,False
2015-09-13,15,False
2015-09-14,20,False
2015-09-15,54,False
2015-09-16,54,False
2015-09-17,47,False
2015-09-18,21,False
2015-09-19,32,False
2015-09-20,31,False
2015-09-21,20,False
2015-09-22,47,False
2015-09-23,67,False
2015-09-24,14,False
2015-09-25,57,False
2015-09-26,16,False
2015-09-27,8,False
2015-09-28,26,False
2015-09-29,26,False
2015-09-30,40,False
2015-10-01,33,False
2015-10-02,49,False
2015-10-03,31,False
2015-10-04,0,False
2015-10-05,20,False
2015-10-06,26,False
2015-10-07,20,False
2015-10-08,20,False
2015-10-09,34,False
2015-10-10,31,False
2015-10-11,0,False
2015-10-12,20,False
2015-10-13,45,False
2015-10-14,26,False
2015-10-15,46,False
2015-10-16,14,False
2015-10-17,8,False
2015-10-18,15,False
2015-10-19,0,False
2015-10-20,39,False
2015-10-21,33,False
2015-10-22,59,False
2015-10-23,42,False
2015-10-24,23,False
2015-10-25,22,False
2015-10-26,45,False
2015-10-27,52,False
2015-10-28,45,False
2015-10-29,40,False
2015-10-30,35,False
2015-10-31,23,False
2015-11-01,0,False
2015-11-02,20,False
2015-11-03,58,False
2015-11-04,6,False
2015-11-05,26,False
2015-11-06,20,False
2015-11-07,8,False
2015-11-08,8,False
2015-11-09,65,False
2015-11-10,39,False
2015-11-11,27,False
2015-11-12,54,False
2015-11-13,42,False
2015-11-14,8,False
2015-11-15,8,False
2015-11-16,19,False
2015-11-17,39,False
2015-11-18,26,False
2015-11-19,7,False
2015-11-20,20,False
2015-11-21,15,False
2015-11-22,30,False
2015-11-23,52,False
2015-11-24,32,False
2015-11-25,39,False
2015-11-26,21,False
2015-11-27,7,False
2015-11-28,8,False
2015-11-29,0,False
2015-11-30,32,False
2015-12-01,13,False
2015-12-02,6,False
2015-12-03,26,False
2015-12-04,14,False
2015-12-05,24,False
2015-12-06,23,False
2015-12-07,33,False
2015-12-08,26,False
2015-12-09,33,False
2015-12-10,46,False
2015-12-11,55,False
2015-12-12,15,False
2015-12-13,15,False
2015-12-14,19,False
2015-12-15,13,False
2015-12-16,47,False
2015-12-17,28,False
2015-12-18,15,False
2015-12-19,0,False
2015-12-20,0,False
2015-12-21,14,False
2015-12-22,36,False
2015-12-23,7,False
2015-12-24,8,False
2015-12-25,0,False
2015-12-26,8,False
