date,Intuitive Surgical,isPartial
2017-09-28,23,False
2017-09-29,38,False
2017-09-30,11,False
2017-10-01,4,False
2017-10-02,22,False
2017-10-03,32,False
2017-10-04,32,False
2017-10-05,19,False
2017-10-06,100,False
2017-10-07,52,False
2017-10-08,29,False
2017-10-09,42,False
2017-10-10,28,False
2017-10-11,22,False
2017-10-12,13,False
2017-10-13,33,False
2017-10-14,15,False
2017-10-15,15,False
2017-10-16,48,False
2017-10-17,38,False
2017-10-18,48,False
2017-10-19,55,False
2017-10-20,37,False
2017-10-21,15,False
2017-10-22,7,False
2017-10-23,29,False
2017-10-24,38,False
2017-10-25,13,False
2017-10-26,42,False
2017-10-27,13,False
2017-10-28,11,False
2017-10-29,7,False
2017-10-30,44,False
2017-10-31,26,False
2017-11-01,30,False
2017-11-02,42,False
2017-11-03,20,False
2017-11-04,11,False
2017-11-05,3,False
2017-11-06,34,False
2017-11-07,25,False
2017-11-08,28,False
2017-11-09,19,False
2017-11-10,36,False
2017-11-11,0,False
2017-11-12,28,False
2017-11-13,19,False
2017-11-14,62,False
2017-11-15,31,False
2017-11-16,28,False
2017-11-17,36,False
2017-11-18,11,False
2017-11-19,24,False
2017-11-20,22,False
2017-11-21,37,False
2017-11-22,16,False
2017-11-23,19,False
2017-11-24,16,False
2017-11-25,18,False
2017-11-26,7,False
2017-11-27,12,False
2017-11-28,6,False
2017-11-29,25,False
2017-11-30,29,False
2017-12-01,16,False
2017-12-02,0,False
2017-12-03,4,False
2017-12-04,34,False
2017-12-05,34,False
2017-12-06,34,False
2017-12-07,25,False
2017-12-08,26,False
2017-12-09,7,False
2017-12-10,7,False
2017-12-11,22,False
2017-12-12,31,False
2017-12-13,22,False
2017-12-14,32,False
2017-12-15,16,False
2017-12-16,7,False
2017-12-17,7,False
2017-12-18,19,False
2017-12-19,29,False
2017-12-20,45,False
2017-12-21,20,False
2017-12-22,4,False
2017-12-23,8,False
2017-12-24,4,False
2017-12-25,16,False
2017-12-26,14,False
2017-12-27,10,False
2017-12-28,13,False
2017-12-29,7,False
2017-12-30,15,False
2017-12-31,0,False
2018-01-01,15,False
2018-01-02,26,False
2018-01-03,47,False
2018-01-04,25,False
2018-01-05,29,False
2018-01-06,35,False
2018-01-07,10,False
2018-01-08,34,False
2018-01-09,21,False
2018-01-10,56,False
2018-01-11,46,False
2018-01-12,25,False
2018-01-13,7,False
2018-01-14,21,False
2018-01-15,24,False
2018-01-16,24,False
2018-01-17,24,False
2018-01-18,30,False
2018-01-19,19,False
2018-01-20,17,False
2018-01-21,34,False
2018-01-22,24,False
2018-01-23,39,False
2018-01-24,57,False
2018-01-25,58,False
2018-01-26,38,False
2018-01-27,14,False
2018-01-28,17,False
2018-01-29,24,False
2018-01-30,27,False
2018-01-31,33,False
2018-02-01,33,False
2018-02-02,44,False
2018-02-03,0,False
2018-02-04,17,False
2018-02-05,15,False
2018-02-06,24,False
2018-02-07,27,False
2018-02-08,30,False
2018-02-09,34,False
2018-02-10,10,False
2018-02-11,10,False
2018-02-12,34,False
2018-02-13,18,False
