date,Intuitive Surgical,isPartial
2011-05-05,46,False
2011-05-06,10,False
2011-05-07,0,False
2011-05-08,0,False
2011-05-09,18,False
2011-05-10,9,False
2011-05-11,27,False
2011-05-12,27,False
2011-05-13,29,False
2011-05-14,23,False
2011-05-15,0,False
2011-05-16,27,False
2011-05-17,18,False
2011-05-18,54,False
2011-05-19,36,False
2011-05-20,19,False
2011-05-21,35,False
2011-05-22,11,False
2011-05-23,44,False
2011-05-24,45,False
2011-05-25,54,False
2011-05-26,27,False
2011-05-27,10,False
2011-05-28,12,False
2011-05-29,0,False
2011-05-30,0,False
2011-05-31,0,False
2011-06-01,45,False
2011-06-02,19,False
2011-06-03,58,False
2011-06-04,12,False
2011-06-05,0,False
2011-06-06,27,False
2011-06-07,44,False
2011-06-08,9,False
2011-06-09,9,False
2011-06-10,10,False
2011-06-11,0,False
2011-06-12,0,False
2011-06-13,18,False
2011-06-14,18,False
2011-06-15,9,False
2011-06-16,18,False
2011-06-17,0,False
2011-06-18,0,False
2011-06-19,0,False
2011-06-20,35,False
2011-06-21,53,False
2011-06-22,18,False
2011-06-23,9,False
2011-06-24,0,False
2011-06-25,0,False
2011-06-26,35,False
2011-06-27,18,False
2011-06-28,27,False
2011-06-29,18,False
2011-06-30,45,False
2011-07-01,58,False
2011-07-02,12,False
2011-07-03,12,False
2011-07-04,19,False
2011-07-05,0,False
2011-07-06,63,False
2011-07-07,9,False
2011-07-08,29,False
2011-07-09,0,False
2011-07-10,0,False
2011-07-11,0,False
2011-07-12,9,False
2011-07-13,18,False
2011-07-14,47,False
2011-07-15,29,False
2011-07-16,0,False
2011-07-17,0,False
2011-07-18,9,False
2011-07-19,54,False
2011-07-20,90,False
2011-07-21,55,False
2011-07-22,58,False
2011-07-23,23,False
2011-07-24,0,False
2011-07-25,27,False
2011-07-26,45,False
2011-07-27,9,False
2011-07-28,27,False
2011-07-29,39,False
2011-07-30,46,False
2011-07-31,0,False
2011-08-01,37,False
2011-08-02,36,False
2011-08-03,27,False
2011-08-04,36,False
2011-08-05,10,False
2011-08-06,46,False
2011-08-07,45,False
2011-08-08,53,False
2011-08-09,26,False
2011-08-10,54,False
2011-08-11,36,False
2011-08-12,19,False
2011-08-13,0,False
2011-08-14,11,False
2011-08-15,37,False
2011-08-16,18,False
2011-08-17,27,False
2011-08-18,9,False
2011-08-19,19,False
2011-08-20,34,False
2011-08-21,32,False
2011-08-22,0,False
2011-08-23,26,False
2011-08-24,9,False
2011-08-25,17,False
2011-08-26,18,False
2011-08-27,11,False
2011-08-28,22,False
2011-08-29,34,False
2011-08-30,35,False
2011-08-31,26,False
2011-09-01,17,False
2011-09-02,27,False
2011-09-03,21,False
2011-09-04,0,False
2011-09-05,0,False
2011-09-06,17,False
2011-09-07,33,False
2011-09-08,34,False
2011-09-09,53,False
2011-09-10,10,False
2011-09-11,0,False
2011-09-12,8,False
2011-09-13,41,False
2011-09-14,33,False
2011-09-15,51,False
2011-09-16,18,False
2011-09-17,10,False
2011-09-18,20,False
