date,Intuitive Surgical,isPartial
2018-05-08,43,False
2018-05-09,44,False
2018-05-10,60,False
2018-05-11,37,False
2018-05-12,5,False
2018-05-13,9,False
2018-05-14,35,False
2018-05-15,59,False
2018-05-16,31,False
2018-05-17,32,False
2018-05-18,41,False
2018-05-19,23,False
2018-05-20,5,False
2018-05-21,32,False
2018-05-22,35,False
2018-05-23,36,False
2018-05-24,52,False
2018-05-25,54,False
2018-05-26,23,False
2018-05-27,14,False
2018-05-28,16,False
2018-05-29,16,False
2018-05-30,32,False
2018-05-31,36,False
2018-06-01,42,False
2018-06-02,14,False
2018-06-03,32,False
2018-06-04,43,False
2018-06-05,43,False
2018-06-06,36,False
2018-06-07,43,False
2018-06-08,58,False
2018-06-09,33,False
2018-06-10,14,False
2018-06-11,34,False
2018-06-12,25,False
2018-06-13,71,False
2018-06-14,27,False
2018-06-15,46,False
2018-06-16,9,False
2018-06-17,18,False
2018-06-18,24,False
2018-06-19,23,False
2018-06-20,35,False
2018-06-21,55,False
2018-06-22,37,False
2018-06-23,9,False
