date,Intuitive Surgical,isPartial
2014-10-09,30,False
2014-10-10,26,False
2014-10-11,9,False
2014-10-12,15,False
2014-10-13,17,False
2014-10-14,15,False
2014-10-15,22,False
2014-10-16,13,False
2014-10-17,10,False
2014-10-18,12,False
2014-10-19,0,False
2014-10-20,25,False
2014-10-21,32,False
2014-10-22,32,False
2014-10-23,20,False
2014-10-24,18,False
2014-10-25,6,False
2014-10-26,9,False
2014-10-27,24,False
2014-10-28,24,False
2014-10-29,17,False
2014-10-30,20,False
2014-10-31,13,False
2014-11-01,6,False
2014-11-02,12,False
2014-11-03,17,False
2014-11-04,34,False
2014-11-05,17,False
2014-11-06,32,False
2014-11-07,21,False
2014-11-08,12,False
2014-11-09,9,False
2014-11-10,27,False
2014-11-11,34,False
2014-11-12,15,False
2014-11-13,15,False
2014-11-14,28,False
2014-11-15,14,False
2014-11-16,14,False
2014-11-17,10,False
2014-11-18,31,False
2014-11-19,23,False
2014-11-20,20,False
2014-11-21,20,False
2014-11-22,11,False
2014-11-23,6,False
2014-11-24,7,False
2014-11-25,26,False
2014-11-26,12,False
2014-11-27,8,False
2014-11-28,21,False
2014-11-29,9,False
2014-11-30,11,False
2014-12-01,21,False
