date,Costco,isPartial
2016-05-04,52,False
2016-05-05,58,False
2016-05-06,61,False
2016-05-07,75,False
2016-05-08,72,False
2016-05-09,54,False
2016-05-10,49,False
2016-05-11,52,False
2016-05-12,50,False
2016-05-13,53,False
2016-05-14,71,False
2016-05-15,72,False
2016-05-16,55,False
2016-05-17,50,False
2016-05-18,48,False
2016-05-19,48,False
2016-05-20,54,False
2016-05-21,69,False
2016-05-22,75,False
2016-05-23,57,False
2016-05-24,53,False
2016-05-25,50,False
2016-05-26,54,False
2016-05-27,58,False
2016-05-28,73,False
2016-05-29,83,False
2016-05-30,85,False
2016-05-31,59,False
2016-06-01,56,False
2016-06-02,53,False
2016-06-03,57,False
2016-06-04,75,False
2016-06-05,77,False
2016-06-06,59,False
2016-06-07,56,False
2016-06-08,56,False
2016-06-09,53,False
2016-06-10,56,False
2016-06-11,72,False
2016-06-12,74,False
2016-06-13,55,False
2016-06-14,52,False
2016-06-15,53,False
2016-06-16,52,False
2016-06-17,58,False
2016-06-18,76,False
2016-06-19,74,False
2016-06-20,63,False
2016-06-21,62,False
2016-06-22,60,False
2016-06-23,59,False
2016-06-24,57,False
2016-06-25,75,False
2016-06-26,76,False
2016-06-27,60,False
2016-06-28,59,False
2016-06-29,59,False
2016-06-30,61,False
2016-07-01,68,False
2016-07-02,83,False
2016-07-03,94,False
2016-07-04,78,False
2016-07-05,58,False
2016-07-06,62,False
2016-07-07,61,False
2016-07-08,63,False
2016-07-09,77,False
2016-07-10,78,False
2016-07-11,59,False
2016-07-12,59,False
2016-07-13,57,False
2016-07-14,52,False
2016-07-15,58,False
2016-07-16,72,False
2016-07-17,77,False
2016-07-18,57,False
2016-07-19,56,False
2016-07-20,54,False
2016-07-21,55,False
2016-07-22,57,False
2016-07-23,72,False
2016-07-24,78,False
2016-07-25,58,False
2016-07-26,54,False
2016-07-27,54,False
2016-07-28,55,False
2016-07-29,58,False
2016-07-30,77,False
2016-07-31,81,False
2016-08-01,64,False
2016-08-02,56,False
2016-08-03,55,False
2016-08-04,56,False
2016-08-05,59,False
2016-08-06,69,False
2016-08-07,72,False
2016-08-08,57,False
2016-08-09,52,False
2016-08-10,53,False
2016-08-11,52,False
2016-08-12,57,False
2016-08-13,70,False
2016-08-14,74,False
2016-08-15,57,False
2016-08-16,53,False
2016-08-17,52,False
2016-08-18,52,False
2016-08-19,56,False
2016-08-20,71,False
2016-08-21,77,False
2016-08-22,55,False
2016-08-23,54,False
2016-08-24,52,False
2016-08-25,53,False
2016-08-26,56,False
2016-08-27,75,False
2016-08-28,81,False
2016-08-29,57,False
2016-08-30,53,False
2016-08-31,55,False
2016-09-01,53,False
2016-09-02,56,False
2016-09-03,76,False
2016-09-04,83,False
2016-09-05,86,False
2016-09-06,54,False
2016-09-07,52,False
2016-09-08,51,False
2016-09-09,55,False
2016-09-10,70,False
2016-09-11,72,False
