date,Costco,isPartial
2011-09-28,46,False
2011-09-29,49,False
2011-09-30,51,False
2011-10-01,67,False
2011-10-02,69,False
2011-10-03,52,False
2011-10-04,49,False
2011-10-05,51,False
2011-10-06,49,False
2011-10-07,53,False
2011-10-08,64,False
2011-10-09,69,False
2011-10-10,57,False
2011-10-11,51,False
2011-10-12,51,False
2011-10-13,46,False
2011-10-14,54,False
2011-10-15,65,False
2011-10-16,62,False
2011-10-17,49,False
2011-10-18,48,False
2011-10-19,47,False
2011-10-20,48,False
2011-10-21,53,False
2011-10-22,62,False
2011-10-23,62,False
2011-10-24,49,False
2011-10-25,48,False
2011-10-26,50,False
2011-10-27,50,False
2011-10-28,53,False
2011-10-29,64,False
2011-10-30,65,False
2011-10-31,50,False
2011-11-01,51,False
2011-11-02,51,False
2011-11-03,51,False
2011-11-04,55,False
2011-11-05,70,False
2011-11-06,77,False
2011-11-07,57,False
2011-11-08,56,False
2011-11-09,53,False
2011-11-10,56,False
2011-11-11,67,False
2011-11-12,71,False
2011-11-13,72,False
2011-11-14,54,False
2011-11-15,58,False
2011-11-16,57,False
2011-11-17,59,False
2011-11-18,64,False
2011-11-19,80,False
2011-11-20,86,False
2011-11-21,67,False
2011-11-22,68,False
2011-11-23,77,False
2011-11-24,75,False
2011-11-25,99,False
2011-11-26,94,False
2011-11-27,93,False
2011-11-28,81,False
2011-11-29,69,False
2011-11-30,64,False
2011-12-01,62,False
2011-12-02,65,False
2011-12-03,81,False
2011-12-04,84,False
2011-12-05,70,False
2011-12-06,65,False
2011-12-07,63,False
2011-12-08,66,False
2011-12-09,70,False
2011-12-10,84,False
2011-12-11,82,False
2011-12-12,73,False
2011-12-13,70,False
2011-12-14,65,False
2011-12-15,66,False
2011-12-16,71,False
2011-12-17,91,False
2011-12-18,92,False
2011-12-19,74,False
2011-12-20,78,False
2011-12-21,73,False
2011-12-22,77,False
2011-12-23,88,False
2011-12-24,94,False
2011-12-25,50,False
2011-12-26,78,False
2011-12-27,74,False
2011-12-28,71,False
2011-12-29,67,False
2011-12-30,76,False
2011-12-31,100,False
2012-01-01,80,False
2012-01-02,83,False
2012-01-03,62,False
2012-01-04,56,False
2012-01-05,59,False
2012-01-06,59,False
2012-01-07,72,False
2012-01-08,70,False
2012-01-09,54,False
2012-01-10,50,False
2012-01-11,48,False
2012-01-12,49,False
2012-01-13,52,False
2012-01-14,66,False
2012-01-15,74,False
2012-01-16,61,False
2012-01-17,49,False
2012-01-18,46,False
2012-01-19,47,False
2012-01-20,48,False
2012-01-21,60,False
2012-01-22,66,False
2012-01-23,52,False
2012-01-24,47,False
2012-01-25,46,False
2012-01-26,47,False
