date,Costco,isPartial
2017-09-02,85,False
2017-09-03,95,False
2017-09-04,100,False
2017-09-05,61,False
2017-09-06,57,False
2017-09-07,56,False
2017-09-08,56,False
2017-09-09,69,False
2017-09-10,72,False
2017-09-11,54,False
2017-09-12,54,False
2017-09-13,54,False
2017-09-14,53,False
2017-09-15,56,False
2017-09-16,70,False
2017-09-17,73,False
2017-09-18,55,False
2017-09-19,53,False
2017-09-20,52,False
2017-09-21,53,False
2017-09-22,56,False
2017-09-23,69,False
2017-09-24,75,False
2017-09-25,56,False
2017-09-26,51,False
2017-09-27,53,False
2017-09-28,53,False
2017-09-29,58,False
2017-09-30,74,False
2017-10-01,75,False
2017-10-02,53,False
2017-10-03,53,False
2017-10-04,52,False
2017-10-05,51,False
2017-10-06,57,False
