date,Vertex Pharmaceuticals,isPartial
2010-11-28,0,False
2010-11-29,22,False
2010-11-30,34,False
2010-12-01,45,False
2010-12-02,52,False
2010-12-03,36,False
2010-12-04,14,False
2010-12-05,0,False
2010-12-06,17,False
2010-12-07,29,False
2010-12-08,53,False
2010-12-09,23,False
2010-12-10,12,False
2010-12-11,37,False
2010-12-12,29,False
2010-12-13,23,False
2010-12-14,12,False
2010-12-15,35,False
2010-12-16,24,False
2010-12-17,25,False
2010-12-18,37,False
2010-12-19,0,False
2010-12-20,24,False
2010-12-21,24,False
2010-12-22,12,False
2010-12-23,33,False
2010-12-24,31,False
2010-12-25,18,False
2010-12-26,16,False
2010-12-27,19,False
2010-12-28,51,False
2010-12-29,13,False
2010-12-30,33,False
2010-12-31,0,False
2011-01-01,0,False
2011-01-02,15,False
2011-01-03,12,False
2011-01-04,34,False
2011-01-05,34,False
2011-01-06,41,False
2011-01-07,12,False
2011-01-08,34,False
2011-01-09,27,False
2011-01-10,28,False
2011-01-11,65,False
2011-01-12,44,False
2011-01-13,33,False
2011-01-14,57,False
2011-01-15,14,False
2011-01-16,20,False
2011-01-17,22,False
2011-01-18,43,False
2011-01-19,43,False
2011-01-20,27,False
2011-01-21,28,False
2011-01-22,47,False
2011-01-23,13,False
2011-01-24,53,False
2011-01-25,48,False
2011-01-26,16,False
2011-01-27,32,False
2011-01-28,46,False
2011-01-29,20,False
2011-01-30,19,False
2011-01-31,61,False
2011-02-01,15,False
2011-02-02,26,False
2011-02-03,42,False
2011-02-04,22,False
2011-02-05,26,False
2011-02-06,38,False
2011-02-07,41,False
2011-02-08,47,False
2011-02-09,21,False
2011-02-10,32,False
2011-02-11,11,False
2011-02-12,20,False
2011-02-13,20,False
2011-02-14,26,False
2011-02-15,57,False
2011-02-16,26,False
2011-02-17,21,False
2011-02-18,39,False
2011-02-19,19,False
2011-02-20,26,False
2011-02-21,16,False
2011-02-22,16,False
2011-02-23,73,False
2011-02-24,32,False
2011-02-25,45,False
2011-02-26,26,False
2011-02-27,32,False
2011-02-28,31,False
2011-03-01,31,False
2011-03-02,31,False
2011-03-03,43,False
2011-03-04,50,False
2011-03-05,13,False
2011-03-06,13,False
2011-03-07,16,False
2011-03-08,16,False
2011-03-09,31,False
2011-03-10,32,False
2011-03-11,21,False
2011-03-12,13,False
2011-03-13,13,False
2011-03-14,28,False
2011-03-15,63,False
2011-03-16,10,False
2011-03-17,27,False
2011-03-18,22,False
2011-03-19,32,False
2011-03-20,19,False
2011-03-21,47,False
2011-03-22,31,False
2011-03-23,31,False
2011-03-24,43,False
2011-03-25,55,False
2011-03-26,52,False
2011-03-27,32,False
2011-03-28,21,False
2011-03-29,41,False
2011-03-30,21,False
2011-03-31,21,False
2011-04-01,22,False
2011-04-02,13,False
2011-04-03,26,False
2011-04-04,36,False
2011-04-05,36,False
2011-04-06,26,False
2011-04-07,64,False
2011-04-08,33,False
2011-04-09,20,False
2011-04-10,13,False
2011-04-11,72,False
2011-04-12,31,False
2011-04-13,58,False
2011-04-14,16,False
2011-04-15,39,False
2011-04-16,33,False
2011-04-17,13,False
2011-04-18,32,False
2011-04-19,27,False
2011-04-20,61,False
2011-04-21,52,False
2011-04-22,25,False
2011-04-23,28,False
2011-04-24,29,False
2011-04-25,34,False
2011-04-26,57,False
2011-04-27,41,False
2011-04-28,100,False
2011-04-29,45,False
2011-04-30,20,False
2011-05-01,33,False
2011-05-02,36,False
2011-05-03,36,False
2011-05-04,47,False
2011-05-05,11,False
2011-05-06,28,False
2011-05-07,20,False
2011-05-08,13,False
2011-05-09,57,False
2011-05-10,87,False
2011-05-11,62,False
