date,Vertex Pharmaceuticals,isPartial
2013-02-07,20,False
2013-02-08,18,False
2013-02-09,7,False
2013-02-10,0,False
2013-02-11,26,False
2013-02-12,12,False
2013-02-13,12,False
2013-02-14,15,False
2013-02-15,0,False
2013-02-16,14,False
2013-02-17,14,False
2013-02-18,14,False
2013-02-19,11,False
2013-02-20,23,False
2013-02-21,29,False
2013-02-22,27,False
2013-02-23,20,False
2013-02-24,7,False
2013-02-25,14,False
2013-02-26,20,False
2013-02-27,31,False
2013-02-28,17,False
2013-03-01,15,False
2013-03-02,13,False
2013-03-03,7,False
2013-03-04,17,False
2013-03-05,20,False
2013-03-06,28,False
2013-03-07,14,False
2013-03-08,21,False
2013-03-09,10,False
2013-03-10,7,False
2013-03-11,22,False
2013-03-12,36,False
2013-03-13,27,False
2013-03-14,17,False
2013-03-15,17,False
2013-03-16,7,False
2013-03-17,6,False
2013-03-18,11,False
2013-03-19,31,False
2013-03-20,14,False
2013-03-21,14,False
2013-03-22,6,False
2013-03-23,7,False
2013-03-24,7,False
2013-03-25,14,False
2013-03-26,14,False
2013-03-27,26,False
2013-03-28,27,False
2013-03-29,10,False
2013-03-30,14,False
2013-03-31,14,False
2013-04-01,24,False
2013-04-02,17,False
2013-04-03,22,False
2013-04-04,31,False
2013-04-05,17,False
2013-04-06,10,False
2013-04-07,10,False
2013-04-08,19,False
2013-04-09,19,False
2013-04-10,14,False
2013-04-11,20,False
2013-04-12,12,False
2013-04-13,20,False
2013-04-14,13,False
2013-04-15,14,False
2013-04-16,17,False
2013-04-17,28,False
2013-04-18,28,False
2013-04-19,100,False
2013-04-20,37,False
2013-04-21,10,False
2013-04-22,42,False
2013-04-23,28,False
2013-04-24,39,False
2013-04-25,23,False
2013-04-26,32,False
2013-04-27,10,False
2013-04-28,13,False
2013-04-29,25,False
2013-04-30,34,False
2013-05-01,25,False
2013-05-02,17,False
2013-05-03,33,False
2013-05-04,7,False
2013-05-05,14,False
2013-05-06,28,False
2013-05-07,19,False
2013-05-08,20,False
2013-05-09,23,False
2013-05-10,18,False
2013-05-11,20,False
2013-05-12,13,False
2013-05-13,25,False
2013-05-14,11,False
2013-05-15,33,False
2013-05-16,11,False
2013-05-17,12,False
2013-05-18,0,False
2013-05-19,7,False
2013-05-20,8,False
2013-05-21,14,False
2013-05-22,19,False
2013-05-23,19,False
2013-05-24,20,False
2013-05-25,17,False
2013-05-26,7,False
2013-05-27,6,False
2013-05-28,30,False
2013-05-29,19,False
2013-05-30,22,False
2013-05-31,23,False
2013-06-01,17,False
2013-06-02,0,False
2013-06-03,0,False
2013-06-04,8,False
2013-06-05,28,False
2013-06-06,11,False
2013-06-07,12,False
2013-06-08,17,False
2013-06-09,10,False
2013-06-10,19,False
2013-06-11,16,False
2013-06-12,14,False
2013-06-13,19,False
2013-06-14,15,False
2013-06-15,7,False
2013-06-16,14,False
2013-06-17,11,False
2013-06-18,11,False
2013-06-19,19,False
2013-06-20,11,False
2013-06-21,12,False
2013-06-22,10,False
2013-06-23,10,False
2013-06-24,8,False
2013-06-25,22,False
2013-06-26,17,False
2013-06-27,17,False
2013-06-28,18,False
2013-06-29,7,False
