date,Vertex Pharmaceuticals,isPartial
2017-12-17,9,False
2017-12-18,21,False
2017-12-19,8,False
2017-12-20,12,False
2017-12-21,8,False
2017-12-22,15,False
2017-12-23,5,False
2017-12-24,10,False
2017-12-25,0,False
2017-12-26,17,False
2017-12-27,4,False
2017-12-28,14,False
2017-12-29,11,False
2017-12-30,0,False
2017-12-31,5,False
2018-01-01,5,False
2018-01-02,16,False
2018-01-03,30,False
2018-01-04,19,False
2018-01-05,22,False
2018-01-06,13,False
2018-01-07,21,False
2018-01-08,20,False
2018-01-09,20,False
2018-01-10,9,False
2018-01-11,20,False
2018-01-12,17,False
2018-01-13,11,False
2018-01-14,4,False
2018-01-15,20,False
2018-01-16,9,False
2018-01-17,18,False
2018-01-18,30,False
2018-01-19,19,False
2018-01-20,0,False
2018-01-21,4,False
2018-01-22,16,False
2018-01-23,22,False
2018-01-24,27,False
2018-01-25,22,False
2018-01-26,13,False
2018-01-27,13,False
2018-01-28,19,False
2018-01-29,24,False
2018-01-30,26,False
2018-01-31,38,False
2018-02-01,41,False
2018-02-02,19,False
2018-02-03,15,False
2018-02-04,4,False
2018-02-05,18,False
2018-02-06,24,False
2018-02-07,18,False
2018-02-08,20,False
2018-02-09,25,False
2018-02-10,13,False
2018-02-11,9,False
2018-02-12,19,False
2018-02-13,32,False
