date,Vertex Pharmaceuticals,isPartial
2015-09-07,26,False
2015-09-08,12,False
2015-09-09,6,False
2015-09-10,6,False
2015-09-11,26,False
2015-09-12,7,False
2015-09-13,0,False
2015-09-14,18,False
2015-09-15,12,False
2015-09-16,6,False
2015-09-17,12,False
2015-09-18,25,False
2015-09-19,7,False
2015-09-20,7,False
2015-09-21,36,False
2015-09-22,25,False
2015-09-23,0,False
2015-09-24,38,False
2015-09-25,19,False
2015-09-26,0,False
2015-09-27,7,False
2015-09-28,18,False
2015-09-29,12,False
2015-09-30,49,False
2015-10-01,18,False
2015-10-02,25,False
2015-10-03,22,False
2015-10-04,0,False
2015-10-05,12,False
2015-10-06,30,False
2015-10-07,24,False
2015-10-08,37,False
2015-10-09,13,False
2015-10-10,14,False
2015-10-11,0,False
2015-10-12,38,False
2015-10-13,6,False
2015-10-14,54,False
2015-10-15,30,False
2015-10-16,13,False
2015-10-17,7,False
2015-10-18,21,False
2015-10-19,18,False
2015-10-20,24,False
2015-10-21,18,False
2015-10-22,18,False
2015-10-23,19,False
2015-10-24,21,False
2015-10-25,7,False
2015-10-26,30,False
2015-10-27,18,False
2015-10-28,36,False
2015-10-29,31,False
2015-10-30,6,False
2015-10-31,7,False
2015-11-01,7,False
2015-11-02,24,False
2015-11-03,29,False
2015-11-04,42,False
2015-11-05,12,False
2015-11-06,25,False
2015-11-07,7,False
2015-11-08,7,False
2015-11-09,24,False
2015-11-10,24,False
2015-11-11,18,False
2015-11-12,6,False
2015-11-13,0,False
2015-11-14,7,False
2015-11-15,14,False
2015-11-16,18,False
2015-11-17,36,False
2015-11-18,18,False
2015-11-19,54,False
2015-11-20,31,False
2015-11-21,0,False
2015-11-22,14,False
2015-11-23,30,False
2015-11-24,6,False
2015-11-25,18,False
2015-11-26,0,False
2015-11-27,25,False
2015-11-28,7,False
2015-11-29,14,False
2015-11-30,18,False
2015-12-01,24,False
2015-12-02,18,False
2015-12-03,6,False
2015-12-04,19,False
2015-12-05,7,False
2015-12-06,21,False
2015-12-07,6,False
2015-12-08,18,False
2015-12-09,12,False
2015-12-10,36,False
2015-12-11,6,False
2015-12-12,14,False
2015-12-13,7,False
2015-12-14,24,False
2015-12-15,25,False
2015-12-16,6,False
2015-12-17,13,False
2015-12-18,20,False
2015-12-19,15,False
2015-12-20,7,False
2015-12-21,13,False
2015-12-22,32,False
2015-12-23,0,False
2015-12-24,23,False
2015-12-25,8,False
2015-12-26,8,False
