date,Vertex Pharmaceuticals,isPartial
2016-08-23,42,False
2016-08-24,54,False
2016-08-25,54,False
2016-08-26,28,False
2016-08-27,0,False
2016-08-28,15,False
2016-08-29,39,False
2016-08-30,26,False
2016-08-31,39,False
2016-09-01,53,False
2016-09-02,14,False
2016-09-03,0,False
2016-09-04,45,False
2016-09-05,26,False
2016-09-06,64,False
2016-09-07,40,False
2016-09-08,26,False
2016-09-09,55,False
2016-09-10,0,False
2016-09-11,15,False
2016-09-12,27,False
2016-09-13,78,False
2016-09-14,39,False
2016-09-15,26,False
2016-09-16,27,False
2016-09-17,0,False
2016-09-18,0,False
2016-09-19,38,False
2016-09-20,13,False
2016-09-21,38,False
2016-09-22,0,False
2016-09-23,27,False
2016-09-24,15,False
2016-09-25,0,False
2016-09-26,51,False
2016-09-27,64,False
2016-09-28,38,False
2016-09-29,51,False
2016-09-30,40,False
2016-10-01,0,False
2016-10-02,29,False
2016-10-03,25,False
2016-10-04,25,False
2016-10-05,13,False
2016-10-06,38,False
2016-10-07,40,False
2016-10-08,30,False
2016-10-09,0,False
2016-10-10,26,False
2016-10-11,25,False
2016-10-12,26,False
2016-10-13,38,False
2016-10-14,53,False
2016-10-15,44,False
2016-10-16,0,False
2016-10-17,25,False
2016-10-18,12,False
2016-10-19,25,False
2016-10-20,0,False
2016-10-21,26,False
2016-10-22,15,False
2016-10-23,15,False
2016-10-24,50,False
2016-10-25,25,False
2016-10-26,75,False
2016-10-27,25,False
2016-10-28,40,False
2016-10-29,15,False
2016-10-30,15,False
2016-10-31,39,False
2016-11-01,39,False
2016-11-02,39,False
2016-11-03,51,False
2016-11-04,52,False
2016-11-05,29,False
2016-11-06,14,False
2016-11-07,38,False
2016-11-08,37,False
2016-11-09,34,False
2016-11-10,25,False
2016-11-11,54,False
2016-11-12,0,False
2016-11-13,14,False
2016-11-14,63,False
2016-11-15,0,False
2016-11-16,63,False
2016-11-17,25,False
2016-11-18,26,False
2016-11-19,0,False
2016-11-20,14,False
2016-11-21,48,False
2016-11-22,25,False
2016-11-23,50,False
2016-11-24,13,False
2016-11-25,13,False
2016-11-26,0,False
2016-11-27,0,False
2016-11-28,12,False
2016-11-29,36,False
2016-11-30,60,False
2016-12-01,24,False
2016-12-02,13,False
2016-12-03,28,False
2016-12-04,13,False
2016-12-05,55,False
2016-12-06,12,False
2016-12-07,60,False
2016-12-08,74,False
2016-12-09,0,False
2016-12-10,29,False
2016-12-11,0,False
2016-12-12,24,False
2016-12-13,36,False
2016-12-14,0,False
2016-12-15,74,False
2016-12-16,39,False
2016-12-17,29,False
2016-12-18,0,False
2016-12-19,37,False
2016-12-20,50,False
2016-12-21,26,False
2016-12-22,0,False
2016-12-23,14,False
2016-12-24,0,False
2016-12-25,0,False
2016-12-26,0,False
2016-12-27,78,False
2016-12-28,13,False
2016-12-29,0,False
2016-12-30,0,False
2016-12-31,15,False
2017-01-01,0,False
2017-01-02,25,False
2017-01-03,25,False
2017-01-04,73,False
2017-01-05,100,False
2017-01-06,76,False
2017-01-07,0,False
2017-01-08,14,False
2017-01-09,95,False
2017-01-10,59,False
2017-01-11,24,False
2017-01-12,36,False
2017-01-13,24,False
2017-01-14,0,False
2017-01-15,13,False
2017-01-16,46,False
2017-01-17,70,False
2017-01-18,0,False
2017-01-19,23,False
