date,Liberty Global,isPartial
2014-01-08,29,False
2014-01-09,26,False
2014-01-10,16,False
2014-01-11,3,False
2014-01-12,12,False
2014-01-13,20,False
2014-01-14,36,False
2014-01-15,28,False
2014-01-16,34,False
2014-01-17,24,False
2014-01-18,12,False
2014-01-19,15,False
2014-01-20,13,False
2014-01-21,7,False
2014-01-22,23,False
2014-01-23,28,False
2014-01-24,18,False
2014-01-25,21,False
2014-01-26,12,False
2014-01-27,100,False
2014-01-28,40,False
2014-01-29,45,False
2014-01-30,26,False
2014-01-31,45,False
2014-02-01,12,False
2014-02-02,12,False
2014-02-03,20,False
2014-02-04,30,False
2014-02-05,38,False
2014-02-06,10,False
2014-02-07,23,False
2014-02-08,12,False
2014-02-09,12,False
2014-02-10,35,False
2014-02-11,27,False
2014-02-12,20,False
2014-02-13,20,False
2014-02-14,42,False
2014-02-15,18,False
2014-02-16,15,False
2014-02-17,23,False
2014-02-18,27,False
2014-02-19,46,False
2014-02-20,13,False
2014-02-21,19,False
2014-02-22,9,False
2014-02-23,18,False
2014-02-24,17,False
2014-02-25,10,False
2014-02-26,5,False
2014-02-27,20,False
2014-02-28,24,False
2014-03-01,3,False
2014-03-02,6,False
2014-03-03,18,False
2014-03-04,79,False
2014-03-05,53,False
2014-03-06,43,False
2014-03-07,37,False
2014-03-08,15,False
2014-03-09,12,False
2014-03-10,10,False
2014-03-11,7,False
2014-03-12,40,False
2014-03-13,15,False
2014-03-14,27,False
2014-03-15,21,False
2014-03-16,20,False
