date,Liberty Global,isPartial
2012-01-10,37,False
2012-01-11,37,False
2012-01-12,38,False
2012-01-13,32,False
2012-01-14,0,False
2012-01-15,15,False
2012-01-16,18,False
2012-01-17,30,False
2012-01-18,67,False
2012-01-19,80,False
2012-01-20,25,False
2012-01-21,37,False
2012-01-22,29,False
2012-01-23,24,False
2012-01-24,49,False
2012-01-25,30,False
2012-01-26,31,False
