date,Liberty Global,isPartial
2012-07-18,13,False
2012-07-19,33,False
2012-07-20,7,False
2012-07-21,0,False
2012-07-22,8,False
2012-07-23,26,False
2012-07-24,19,False
2012-07-25,26,False
2012-07-26,19,False
2012-07-27,48,False
2012-07-28,24,False
2012-07-29,8,False
2012-07-30,6,False
2012-07-31,38,False
2012-08-01,19,False
2012-08-02,7,False
2012-08-03,34,False
2012-08-04,8,False
2012-08-05,0,False
2012-08-06,19,False
2012-08-07,32,False
2012-08-08,32,False
2012-08-09,20,False
2012-08-10,14,False
2012-08-11,0,False
2012-08-12,8,False
2012-08-13,13,False
2012-08-14,39,False
2012-08-15,13,False
2012-08-16,13,False
2012-08-17,21,False
2012-08-18,8,False
2012-08-19,0,False
2012-08-20,20,False
2012-08-21,19,False
2012-08-22,32,False
2012-08-23,26,False
2012-08-24,13,False
2012-08-25,8,False
2012-08-26,23,False
2012-08-27,0,False
2012-08-28,6,False
2012-08-29,13,False
2012-08-30,19,False
2012-08-31,7,False
2012-09-01,0,False
2012-09-02,8,False
2012-09-03,26,False
2012-09-04,19,False
2012-09-05,31,False
2012-09-06,31,False
2012-09-07,33,False
2012-09-08,15,False
2012-09-09,8,False
2012-09-10,18,False
2012-09-11,12,False
2012-09-12,24,False
2012-09-13,24,False
2012-09-14,39,False
2012-09-15,0,False
2012-09-16,15,False
2012-09-17,31,False
2012-09-18,0,False
2012-09-19,12,False
2012-09-20,100,False
2012-09-21,19,False
2012-09-22,7,False
2012-09-23,14,False
2012-09-24,42,False
2012-09-25,24,False
2012-09-26,37,False
2012-09-27,19,False
2012-09-28,38,False
2012-09-29,22,False
2012-09-30,14,False
2012-10-01,18,False
2012-10-02,12,False
2012-10-03,49,False
2012-10-04,48,False
2012-10-05,6,False
2012-10-06,0,False
2012-10-07,7,False
2012-10-08,17,False
2012-10-09,23,False
2012-10-10,30,False
2012-10-11,30,False
2012-10-12,19,False
