date,Liberty Global,isPartial
2014-07-10,52,False
2014-07-11,53,False
2014-07-12,20,False
2014-07-13,0,False
2014-07-14,50,False
2014-07-15,67,False
2014-07-16,40,False
2014-07-17,98,False
2014-07-18,35,False
2014-07-19,21,False
2014-07-20,28,False
2014-07-21,56,False
2014-07-22,45,False
2014-07-23,35,False
2014-07-24,51,False
2014-07-25,48,False
2014-07-26,0,False
2014-07-27,7,False
2014-07-28,57,False
2014-07-29,69,False
2014-07-30,57,False
2014-07-31,46,False
2014-08-01,36,False
2014-08-02,7,False
2014-08-03,14,False
2014-08-04,28,False
2014-08-05,45,False
2014-08-06,45,False
2014-08-07,65,False
2014-08-08,42,False
2014-08-09,21,False
2014-08-10,27,False
2014-08-11,56,False
2014-08-12,55,False
2014-08-13,55,False
2014-08-14,74,False
2014-08-15,30,False
2014-08-16,14,False
2014-08-17,14,False
2014-08-18,45,False
2014-08-19,61,False
2014-08-20,50,False
2014-08-21,44,False
2014-08-22,23,False
2014-08-23,7,False
2014-08-24,13,False
2014-08-25,44,False
2014-08-26,49,False
2014-08-27,22,False
2014-08-28,50,False
2014-08-29,46,False
2014-08-30,7,False
2014-08-31,32,False
2014-09-01,48,False
2014-09-02,37,False
2014-09-03,37,False
2014-09-04,54,False
2014-09-05,45,False
2014-09-06,6,False
2014-09-07,6,False
2014-09-08,48,False
2014-09-09,42,False
2014-09-10,32,False
2014-09-11,27,False
2014-09-12,50,False
2014-09-13,13,False
2014-09-14,13,False
2014-09-15,58,False
2014-09-16,32,False
2014-09-17,59,False
2014-09-18,43,False
2014-09-19,55,False
2014-09-20,0,False
2014-09-21,6,False
2014-09-22,62,False
2014-09-23,26,False
2014-09-24,42,False
2014-09-25,48,False
2014-09-26,45,False
2014-09-27,39,False
2014-09-28,38,False
2014-09-29,31,False
2014-09-30,100,False
2014-10-01,58,False
2014-10-02,32,False
2014-10-03,45,False
2014-10-04,13,False
2014-10-05,13,False
2014-10-06,37,False
2014-10-07,26,False
2014-10-08,62,False
2014-10-09,32,False
2014-10-10,39,False
2014-10-11,13,False
2014-10-12,25,False
2014-10-13,36,False
2014-10-14,51,False
2014-10-15,36,False
2014-10-16,57,False
2014-10-17,38,False
2014-10-18,31,False
2014-10-19,19,False
2014-10-20,41,False
2014-10-21,36,False
2014-10-22,51,False
2014-10-23,58,False
2014-10-24,33,False
2014-10-25,0,False
2014-10-26,24,False
2014-10-27,56,False
2014-10-28,51,False
2014-10-29,41,False
2014-10-30,47,False
2014-10-31,38,False
2014-11-01,31,False
2014-11-02,12,False
2014-11-03,51,False
2014-11-04,61,False
2014-11-05,46,False
2014-11-06,57,False
2014-11-07,65,False
2014-11-08,31,False
2014-11-09,30,False
2014-11-10,36,False
2014-11-11,26,False
2014-11-12,30,False
2014-11-13,30,False
2014-11-14,26,False
2014-11-15,18,False
2014-11-16,24,False
2014-11-17,25,False
2014-11-18,60,False
2014-11-19,37,False
2014-11-20,47,False
2014-11-21,37,False
2014-11-22,30,False
2014-11-23,23,False
2014-11-24,60,False
2014-11-25,35,False
2014-11-26,51,False
2014-11-27,69,False
2014-11-28,54,False
2014-11-29,72,False
2014-11-30,29,False
2014-12-01,69,False
