date,Liberty Global,isPartial
2012-10-17,2,False
2012-10-18,6,False
2012-10-19,2,False
2012-10-20,0,False
2012-10-21,2,False
2012-10-22,3,False
2012-10-23,4,False
2012-10-24,2,False
2012-10-25,5,False
2012-10-26,3,False
2012-10-27,3,False
2012-10-28,2,False
2012-10-29,3,False
2012-10-30,4,False
2012-10-31,4,False
2012-11-01,3,False
2012-11-02,7,False
2012-11-03,1,False
2012-11-04,2,False
2012-11-05,4,False
2012-11-06,7,False
2012-11-07,4,False
2012-11-08,5,False
2012-11-09,3,False
2012-11-10,2,False
2012-11-11,4,False
2012-11-12,9,False
2012-11-13,4,False
2012-11-14,3,False
2012-11-15,1,False
2012-11-16,5,False
2012-11-17,0,False
2012-11-18,1,False
2012-11-19,4,False
2012-11-20,4,False
2012-11-21,6,False
2012-11-22,4,False
2012-11-23,1,False
2012-11-24,2,False
2012-11-25,3,False
2012-11-26,6,False
2012-11-27,3,False
2012-11-28,6,False
2012-11-29,2,False
2012-11-30,3,False
2012-12-01,2,False
2012-12-02,2,False
2012-12-03,4,False
2012-12-04,2,False
2012-12-05,3,False
2012-12-06,1,False
2012-12-07,3,False
2012-12-08,1,False
2012-12-09,1,False
2012-12-10,2,False
2012-12-11,1,False
2012-12-12,1,False
2012-12-13,3,False
2012-12-14,3,False
2012-12-15,1,False
2012-12-16,2,False
2012-12-17,3,False
2012-12-18,2,False
2012-12-19,5,False
2012-12-20,2,False
2012-12-21,3,False
2012-12-22,4,False
2012-12-23,0,False
2012-12-24,0,False
2012-12-25,5,False
2012-12-26,2,False
2012-12-27,0,False
2012-12-28,3,False
2012-12-29,0,False
2012-12-30,1,False
2012-12-31,3,False
2013-01-01,0,False
2013-01-02,3,False
2013-01-03,6,False
2013-01-04,3,False
2013-01-05,1,False
2013-01-06,1,False
2013-01-07,2,False
2013-01-08,6,False
2013-01-09,3,False
2013-01-10,6,False
2013-01-11,4,False
2013-01-12,3,False
2013-01-13,1,False
2013-01-14,6,False
2013-01-15,3,False
2013-01-16,2,False
2013-01-17,5,False
2013-01-18,3,False
2013-01-19,1,False
2013-01-20,1,False
2013-01-21,2,False
2013-01-22,2,False
2013-01-23,4,False
2013-01-24,3,False
2013-01-25,2,False
2013-01-26,3,False
2013-01-27,5,False
2013-01-28,5,False
2013-01-29,2,False
2013-01-30,3,False
2013-01-31,2,False
2013-02-01,2,False
2013-02-02,3,False
2013-02-03,1,False
2013-02-04,8,False
2013-02-05,36,False
2013-02-06,100,False
2013-02-07,30,False
2013-02-08,11,False
2013-02-09,8,False
2013-02-10,7,False
2013-02-11,11,False
2013-02-12,6,False
2013-02-13,8,False
2013-02-14,14,False
2013-02-15,6,False
2013-02-16,3,False
2013-02-17,3,False
2013-02-18,8,False
2013-02-19,5,False
