date,Vodafone,isPartial
2012-09-11,80,False
2012-09-12,91,False
2012-09-13,100,False
2012-09-14,100,False
2012-09-15,84,False
2012-09-16,78,False
2012-09-17,92,False
2012-09-18,86,False
2012-09-19,86,False
2012-09-20,86,False
2012-09-21,96,False
2012-09-22,84,False
2012-09-23,81,False
2012-09-24,94,False
2012-09-25,94,False
2012-09-26,95,False
2012-09-27,94,False
2012-09-28,99,False
2012-09-29,85,False
2012-09-30,84,False
2012-10-01,95,False
2012-10-02,89,False
2012-10-03,87,False
2012-10-04,88,False
2012-10-05,84,False
2012-10-06,81,False
2012-10-07,77,False
2012-10-08,92,False
2012-10-09,89,False
2012-10-10,85,False
2012-10-11,84,False
2012-10-12,84,False
2012-10-13,79,False
2012-10-14,75,False
2012-10-15,93,False
2012-10-16,88,False
2012-10-17,87,False
2012-10-18,88,False
2012-10-19,85,False
2012-10-20,79,False
2012-10-21,74,False
2012-10-22,90,False
2012-10-23,86,False
2012-10-24,81,False
2012-10-25,86,False
2012-10-26,85,False
2012-10-27,80,False
2012-10-28,78,False
2012-10-29,88,False
2012-10-30,85,False
2012-10-31,84,False
2012-11-01,85,False
2012-11-02,87,False
2012-11-03,81,False
2012-11-04,79,False
2012-11-05,94,False
2012-11-06,89,False
2012-11-07,89,False
2012-11-08,84,False
2012-11-09,81,False
2012-11-10,79,False
2012-11-11,75,False
2012-11-12,96,False
2012-11-13,87,False
2012-11-14,82,False
2012-11-15,89,False
2012-11-16,82,False
2012-11-17,80,False
2012-11-18,80,False
2012-11-19,96,False
2012-11-20,93,False
2012-11-21,92,False
2012-11-22,89,False
2012-11-23,81,False
2012-11-24,79,False
2012-11-25,77,False
2012-11-26,87,False
2012-11-27,86,False
2012-11-28,86,False
2012-11-29,86,False
2012-11-30,84,False
2012-12-01,79,False
2012-12-02,78,False
2012-12-03,91,False
2012-12-04,86,False
2012-12-05,83,False
2012-12-06,83,False
2012-12-07,83,False
2012-12-08,77,False
2012-12-09,75,False
2012-12-10,86,False
2012-12-11,90,False
2012-12-12,88,False
2012-12-13,87,False
2012-12-14,84,False
2012-12-15,81,False
2012-12-16,77,False
2012-12-17,92,False
2012-12-18,91,False
2012-12-19,86,False
2012-12-20,87,False
2012-12-21,84,False
2012-12-22,81,False
2012-12-23,78,False
2012-12-24,86,False
2012-12-25,88,False
2012-12-26,88,False
2012-12-27,98,False
2012-12-28,94,False
2012-12-29,85,False
2012-12-30,74,False
2012-12-31,80,False
2013-01-01,85,False
2013-01-02,98,False
2013-01-03,92,False
2013-01-04,88,False
2013-01-05,75,False
2013-01-06,76,False
2013-01-07,91,False
2013-01-08,87,False
2013-01-09,84,False
2013-01-10,84,False
2013-01-11,84,False
2013-01-12,77,False
2013-01-13,73,False
2013-01-14,88,False
2013-01-15,84,False
2013-01-16,82,False
2013-01-17,81,False
2013-01-18,76,False
2013-01-19,75,False
2013-01-20,73,False
2013-01-21,83,False
2013-01-22,84,False
2013-01-23,81,False
2013-01-24,78,False
2013-01-25,77,False
2013-01-26,70,False
2013-01-27,68,False
2013-01-28,81,False
2013-01-29,80,False
2013-01-30,79,False
2013-01-31,81,False
2013-02-01,80,False
2013-02-02,73,False
2013-02-03,68,False
2013-02-04,78,False
2013-02-05,77,False
2013-02-06,79,False
2013-02-07,77,False
2013-02-08,76,False
2013-02-09,71,False
2013-02-10,70,False
2013-02-11,84,False
2013-02-12,84,False
2013-02-13,78,False
2013-02-14,80,False
2013-02-15,73,False
2013-02-16,76,False
2013-02-17,80,False
2013-02-18,93,False
2013-02-19,85,False
