date,Express Scripts,isPartial
2015-03-28,34,False
2015-03-29,33,False
2015-03-30,70,False
2015-03-31,70,False
2015-04-01,77,False
2015-04-02,53,False
2015-04-03,69,False
2015-04-04,35,False
2015-04-05,32,False
2015-04-06,92,False
2015-04-07,67,False
2015-04-08,66,False
2015-04-09,81,False
2015-04-10,66,False
