date,Express Scripts,isPartial
2012-09-23,28,False
2012-09-24,65,False
2012-09-25,51,False
2012-09-26,51,False
2012-09-27,56,False
2012-09-28,50,False
2012-09-29,41,False
2012-09-30,34,False
2012-10-01,59,False
2012-10-02,65,False
2012-10-03,55,False
2012-10-04,56,False
2012-10-05,58,False
2012-10-06,32,False
2012-10-07,33,False
2012-10-08,49,False
2012-10-09,59,False
2012-10-10,65,False
2012-10-11,54,False
2012-10-12,60,False
