date,Express Scripts,isPartial
2016-04-04,56,False
2016-04-05,60,False
2016-04-06,53,False
2016-04-07,50,False
2016-04-08,58,False
2016-04-09,39,False
2016-04-10,28,False
2016-04-11,55,False
2016-04-12,60,False
2016-04-13,50,False
2016-04-14,51,False
2016-04-15,46,False
2016-04-16,30,False
2016-04-17,26,False
2016-04-18,48,False
2016-04-19,62,False
2016-04-20,65,False
2016-04-21,55,False
2016-04-22,61,False
2016-04-23,28,False
2016-04-24,32,False
2016-04-25,51,False
2016-04-26,79,False
2016-04-27,73,False
2016-04-28,54,False
2016-04-29,61,False
2016-04-30,35,False
2016-05-01,32,False
2016-05-02,64,False
2016-05-03,54,False
2016-05-04,56,False
