date,Express Scripts,isPartial
2013-01-28,81,False
2013-01-29,90,False
2013-01-30,78,False
2013-01-31,70,False
2013-02-01,71,False
2013-02-02,58,False
2013-02-03,33,False
2013-02-04,80,False
2013-02-05,72,False
2013-02-06,77,False
2013-02-07,83,False
2013-02-08,60,False
2013-02-09,38,False
2013-02-10,48,False
2013-02-11,75,False
2013-02-12,88,False
2013-02-13,65,False
2013-02-14,75,False
2013-02-15,56,False
2013-02-16,52,False
2013-02-17,33,False
2013-02-18,67,False
2013-02-19,76,False
2013-02-20,86,False
2013-02-21,85,False
2013-02-22,72,False
2013-02-23,38,False
2013-02-24,36,False
2013-02-25,81,False
2013-02-26,76,False
2013-02-27,68,False
2013-02-28,97,False
2013-03-01,77,False
2013-03-02,63,False
2013-03-03,45,False
2013-03-04,78,False
2013-03-05,95,False
2013-03-06,80,False
2013-03-07,55,False
2013-03-08,64,False
2013-03-09,57,False
2013-03-10,43,False
2013-03-11,75,False
2013-03-12,89,False
2013-03-13,79,False
2013-03-14,71,False
2013-03-15,75,False
2013-03-16,45,False
2013-03-17,37,False
2013-03-18,81,False
2013-03-19,76,False
2013-03-20,76,False
2013-03-21,58,False
2013-03-22,61,False
2013-03-23,49,False
2013-03-24,36,False
2013-03-25,83,False
2013-03-26,71,False
2013-03-27,61,False
2013-03-28,84,False
2013-03-29,66,False
2013-03-30,45,False
2013-03-31,38,False
2013-04-01,88,False
2013-04-02,77,False
2013-04-03,69,False
2013-04-04,72,False
2013-04-05,76,False
2013-04-06,38,False
2013-04-07,42,False
2013-04-08,72,False
2013-04-09,81,False
2013-04-10,68,False
2013-04-11,67,False
2013-04-12,56,False
2013-04-13,58,False
2013-04-14,53,False
2013-04-15,73,False
2013-04-16,57,False
2013-04-17,75,False
2013-04-18,59,False
2013-04-19,70,False
2013-04-20,44,False
2013-04-21,53,False
2013-04-22,76,False
2013-04-23,100,False
2013-04-24,66,False
2013-04-25,73,False
2013-04-26,54,False
2013-04-27,41,False
2013-04-28,31,False
2013-04-29,71,False
2013-04-30,83,False
2013-05-01,81,False
2013-05-02,72,False
2013-05-03,77,False
2013-05-04,43,False
2013-05-05,49,False
2013-05-06,72,False
2013-05-07,78,False
2013-05-08,73,False
2013-05-09,75,False
2013-05-10,75,False
2013-05-11,38,False
2013-05-12,38,False
2013-05-13,65,False
2013-05-14,71,False
2013-05-15,63,False
2013-05-16,83,False
2013-05-17,65,False
2013-05-18,48,False
2013-05-19,41,False
2013-05-20,71,False
2013-05-21,78,False
2013-05-22,73,False
2013-05-23,69,False
2013-05-24,63,False
2013-05-25,39,False
2013-05-26,24,False
2013-05-27,26,False
2013-05-28,74,False
2013-05-29,63,False
2013-05-30,67,False
2013-05-31,72,False
2013-06-01,46,False
2013-06-02,47,False
2013-06-03,84,False
2013-06-04,82,False
2013-06-05,65,False
2013-06-06,70,False
2013-06-07,66,False
2013-06-08,39,False
2013-06-09,28,False
2013-06-10,66,False
2013-06-11,69,False
2013-06-12,68,False
2013-06-13,66,False
2013-06-14,63,False
2013-06-15,47,False
2013-06-16,26,False
2013-06-17,80,False
2013-06-18,82,False
2013-06-19,56,False
2013-06-20,77,False
2013-06-21,69,False
2013-06-22,59,False
2013-06-23,48,False
2013-06-24,83,False
2013-06-25,88,False
2013-06-26,77,False
2013-06-27,71,False
2013-06-28,75,False
2013-06-29,43,False
