date,Express Scripts,isPartial
2011-07-07,40,False
2011-07-08,26,False
2011-07-09,16,False
2011-07-10,18,False
2011-07-11,34,False
2011-07-12,27,False
2011-07-13,32,False
2011-07-14,30,False
2011-07-15,26,False
2011-07-16,23,False
2011-07-17,15,False
2011-07-18,29,False
2011-07-19,29,False
2011-07-20,19,False
2011-07-21,100,False
2011-07-22,51,False
2011-07-23,26,False
2011-07-24,27,False
2011-07-25,37,False
2011-07-26,39,False
2011-07-27,28,False
2011-07-28,30,False
2011-07-29,24,False
2011-07-30,18,False
2011-07-31,29,False
2011-08-01,32,False
2011-08-02,25,False
2011-08-03,29,False
2011-08-04,27,False
2011-08-05,19,False
2011-08-06,17,False
2011-08-07,16,False
2011-08-08,33,False
2011-08-09,30,False
2011-08-10,27,False
2011-08-11,29,False
2011-08-12,26,False
2011-08-13,15,False
2011-08-14,14,False
2011-08-15,31,False
2011-08-16,34,False
2011-08-17,31,False
2011-08-18,29,False
2011-08-19,29,False
2011-08-20,20,False
2011-08-21,11,False
2011-08-22,25,False
2011-08-23,27,False
2011-08-24,25,False
2011-08-25,23,False
2011-08-26,33,False
2011-08-27,13,False
2011-08-28,11,False
2011-08-29,29,False
2011-08-30,22,False
2011-08-31,32,False
2011-09-01,28,False
2011-09-02,22,False
2011-09-03,13,False
2011-09-04,17,False
2011-09-05,15,False
2011-09-06,35,False
2011-09-07,29,False
2011-09-08,42,False
2011-09-09,30,False
2011-09-10,26,False
2011-09-11,14,False
2011-09-12,32,False
2011-09-13,36,False
2011-09-14,30,False
2011-09-15,34,False
2011-09-16,39,False
2011-09-17,18,False
2011-09-18,16,False
