date,Intel,isPartial
2012-04-05,76,False
2012-04-06,72,False
2012-04-07,69,False
2012-04-08,69,False
2012-04-09,72,False
2012-04-10,72,False
2012-04-11,72,False
2012-04-12,74,False
2012-04-13,73,False
2012-04-14,71,False
2012-04-15,64,False
2012-04-16,70,False
2012-04-17,74,False
2012-04-18,78,False
2012-04-19,74,False
2012-04-20,74,False
2012-04-21,71,False
2012-04-22,69,False
2012-04-23,80,False
2012-04-24,78,False
2012-04-25,76,False
2012-04-26,77,False
2012-04-27,72,False
2012-04-28,69,False
2012-04-29,76,False
2012-04-30,78,False
2012-05-01,74,False
2012-05-02,74,False
2012-05-03,76,False
2012-05-04,78,False
2012-05-05,70,False
2012-05-06,70,False
2012-05-07,72,False
2012-05-08,73,False
2012-05-09,76,False
2012-05-10,71,False
2012-05-11,74,False
2012-05-12,73,False
2012-05-13,66,False
2012-05-14,73,False
2012-05-15,83,False
2012-05-16,82,False
2012-05-17,79,False
2012-05-18,79,False
2012-05-19,74,False
2012-05-20,68,False
2012-05-21,73,False
2012-05-22,75,False
2012-05-23,76,False
2012-05-24,74,False
2012-05-25,74,False
2012-05-26,66,False
2012-05-27,65,False
2012-05-28,70,False
2012-05-29,73,False
2012-05-30,74,False
2012-05-31,75,False
2012-06-01,73,False
2012-06-02,73,False
2012-06-03,67,False
2012-06-04,73,False
