date,Intel,isPartial
2012-09-23,76,False
2012-09-24,81,False
2012-09-25,83,False
2012-09-26,85,False
2012-09-27,85,False
2012-09-28,85,False
2012-09-29,78,False
2012-09-30,75,False
2012-10-01,78,False
2012-10-02,78,False
2012-10-03,82,False
2012-10-04,76,False
2012-10-05,78,False
2012-10-06,76,False
2012-10-07,71,False
2012-10-08,75,False
2012-10-09,78,False
2012-10-10,77,False
2012-10-11,79,False
2012-10-12,77,False
2012-10-13,77,False
2012-10-14,70,False
2012-10-15,80,False
2012-10-16,79,False
2012-10-17,84,False
2012-10-18,78,False
2012-10-19,77,False
2012-10-20,76,False
2012-10-21,71,False
2012-10-22,78,False
2012-10-23,81,False
2012-10-24,80,False
2012-10-25,81,False
2012-10-26,86,False
2012-10-27,89,False
2012-10-28,82,False
2012-10-29,86,False
2012-10-30,85,False
2012-10-31,84,False
2012-11-01,84,False
2012-11-02,85,False
2012-11-03,81,False
2012-11-04,80,False
2012-11-05,83,False
2012-11-06,83,False
2012-11-07,78,False
2012-11-08,83,False
2012-11-09,84,False
2012-11-10,82,False
2012-11-11,78,False
2012-11-12,86,False
2012-11-13,82,False
2012-11-14,84,False
2012-11-15,82,False
2012-11-16,84,False
2012-11-17,84,False
2012-11-18,81,False
2012-11-19,86,False
2012-11-20,93,False
2012-11-21,88,False
2012-11-22,90,False
2012-11-23,100,False
2012-11-24,93,False
2012-11-25,89,False
2012-11-26,90,False
2012-11-27,87,False
2012-11-28,86,False
2012-11-29,87,False
2012-11-30,84,False
2012-12-01,83,False
2012-12-02,80,False
2012-12-03,83,False
2012-12-04,85,False
2012-12-05,83,False
2012-12-06,85,False
2012-12-07,84,False
2012-12-08,84,False
2012-12-09,78,False
2012-12-10,81,False
2012-12-11,83,False
2012-12-12,84,False
2012-12-13,82,False
2012-12-14,81,False
2012-12-15,80,False
2012-12-16,82,False
2012-12-17,80,False
2012-12-18,81,False
2012-12-19,80,False
2012-12-20,80,False
2012-12-21,79,False
2012-12-22,82,False
2012-12-23,83,False
2012-12-24,81,False
2012-12-25,82,False
2012-12-26,88,False
2012-12-27,92,False
2012-12-28,84,False
2012-12-29,84,False
2012-12-30,78,False
2012-12-31,71,False
2013-01-01,70,False
2013-01-02,82,False
2013-01-03,81,False
2013-01-04,86,False
2013-01-05,82,False
2013-01-06,78,False
2013-01-07,80,False
2013-01-08,84,False
2013-01-09,86,False
2013-01-10,86,False
2013-01-11,81,False
2013-01-12,81,False
2013-01-13,76,False
2013-01-14,76,False
2013-01-15,80,False
2013-01-16,80,False
2013-01-17,84,False
2013-01-18,85,False
2013-01-19,85,False
2013-01-20,81,False
2013-01-21,77,False
2013-01-22,81,False
2013-01-23,84,False
2013-01-24,83,False
2013-01-25,78,False
2013-01-26,81,False
2013-01-27,79,False
2013-01-28,83,False
2013-01-29,81,False
2013-01-30,80,False
2013-01-31,82,False
2013-02-01,81,False
2013-02-02,77,False
2013-02-03,74,False
2013-02-04,76,False
2013-02-05,79,False
2013-02-06,80,False
2013-02-07,76,False
2013-02-08,78,False
2013-02-09,77,False
2013-02-10,74,False
2013-02-11,75,False
2013-02-12,77,False
2013-02-13,77,False
2013-02-14,73,False
2013-02-15,74,False
2013-02-16,75,False
2013-02-17,73,False
2013-02-18,75,False
2013-02-19,79,False
