date,Kraft Heinz,isPartial
2016-06-12,16,False
2016-06-13,48,False
2016-06-14,58,False
2016-06-15,91,False
2016-06-16,45,False
2016-06-17,33,False
2016-06-18,25,False
2016-06-19,37,False
2016-06-20,77,False
2016-06-21,56,False
2016-06-22,35,False
2016-06-23,40,False
2016-06-24,52,False
2016-06-25,17,False
2016-06-26,20,False
2016-06-27,59,False
2016-06-28,81,False
2016-06-29,47,False
2016-06-30,76,False
2016-07-01,49,False
2016-07-02,8,False
2016-07-03,21,False
2016-07-04,33,False
2016-07-05,59,False
2016-07-06,45,False
2016-07-07,69,False
2016-07-08,55,False
2016-07-09,44,False
2016-07-10,38,False
2016-07-11,51,False
2016-07-12,51,False
2016-07-13,52,False
2016-07-14,67,False
2016-07-15,31,False
2016-07-16,34,False
2016-07-17,35,False
2016-07-18,71,False
2016-07-19,45,False
2016-07-20,45,False
2016-07-21,46,False
2016-07-22,42,False
2016-07-23,26,False
2016-07-24,26,False
2016-07-25,81,False
2016-07-26,92,False
2016-07-27,66,False
2016-07-28,48,False
2016-07-29,27,False
2016-07-30,30,False
2016-07-31,26,False
2016-08-01,51,False
2016-08-02,59,False
2016-08-03,56,False
2016-08-04,79,False
2016-08-05,80,False
2016-08-06,23,False
2016-08-07,18,False
2016-08-08,84,False
2016-08-09,71,False
2016-08-10,53,False
2016-08-11,47,False
2016-08-12,45,False
2016-08-13,27,False
2016-08-14,41,False
2016-08-15,53,False
2016-08-16,59,False
2016-08-17,39,False
2016-08-18,51,False
2016-08-19,28,False
2016-08-20,9,False
2016-08-21,23,False
2016-08-22,34,False
2016-08-23,90,False
2016-08-24,64,False
2016-08-25,63,False
2016-08-26,42,False
2016-08-27,21,False
2016-08-28,21,False
2016-08-29,72,False
2016-08-30,47,False
2016-08-31,76,False
2016-09-01,69,False
2016-09-02,38,False
2016-09-03,17,False
2016-09-04,37,False
2016-09-05,22,False
2016-09-06,71,False
2016-09-07,55,False
2016-09-08,66,False
2016-09-09,56,False
2016-09-10,30,False
2016-09-11,8,False
