date,Kraft Heinz,isPartial
2016-11-16,74,False
2016-11-17,64,False
2016-11-18,62,False
2016-11-19,33,False
2016-11-20,28,False
2016-11-21,62,False
2016-11-22,41,False
2016-11-23,53,False
2016-11-24,28,False
2016-11-25,26,False
2016-11-26,26,False
2016-11-27,22,False
2016-11-28,58,False
2016-11-29,48,False
2016-11-30,57,False
2016-12-01,39,False
2016-12-02,62,False
2016-12-03,32,False
2016-12-04,15,False
2016-12-05,45,False
2016-12-06,41,False
2016-12-07,66,False
2016-12-08,52,False
2016-12-09,44,False
2016-12-10,14,False
2016-12-11,37,False
2016-12-12,51,False
2016-12-13,31,False
2016-12-14,63,False
2016-12-15,86,False
2016-12-16,56,False
2016-12-17,15,False
2016-12-18,14,False
2016-12-19,63,False
2016-12-20,63,False
2016-12-21,37,False
2016-12-22,32,False
2016-12-23,45,False
2016-12-24,16,False
2016-12-25,14,False
2016-12-26,28,False
2016-12-27,36,False
2016-12-28,55,False
2016-12-29,38,False
2016-12-30,36,False
2016-12-31,24,False
2017-01-01,13,False
2017-01-02,28,False
2017-01-03,32,False
2017-01-04,46,False
2017-01-05,59,False
2017-01-06,59,False
2017-01-07,22,False
2017-01-08,38,False
2017-01-09,50,False
2017-01-10,59,False
2017-01-11,46,False
2017-01-12,78,False
2017-01-13,53,False
2017-01-14,14,False
2017-01-15,15,False
2017-01-16,62,False
2017-01-17,67,False
2017-01-18,55,False
2017-01-19,75,False
