date,Microchip Technology,isPartial
2013-10-01,48,False
2013-10-02,24,False
2013-10-03,41,False
2013-10-04,17,False
2013-10-05,38,False
2013-10-06,37,False
2013-10-07,81,False
2013-10-08,64,False
2013-10-09,40,False
2013-10-10,49,False
2013-10-11,26,False
2013-10-12,0,False
2013-10-13,29,False
2013-10-14,41,False
2013-10-15,49,False
2013-10-16,32,False
2013-10-17,25,False
2013-10-18,42,False
2013-10-19,19,False
2013-10-20,66,False
2013-10-21,39,False
2013-10-22,31,False
2013-10-23,32,False
2013-10-24,24,False
2013-10-25,42,False
2013-10-26,57,False
2013-10-27,0,False
2013-10-28,54,False
2013-10-29,39,False
2013-10-30,64,False
2013-10-31,33,False
2013-11-01,34,False
2013-11-02,19,False
2013-11-03,37,False
2013-11-04,32,False
2013-11-05,71,False
2013-11-06,16,False
