date,Microchip Technology,isPartial
2013-04-30,0,False
2013-05-01,35,False
2013-05-02,16,False
2013-05-03,34,False
2013-05-04,0,False
2013-05-05,0,False
2013-05-06,32,False
2013-05-07,16,False
2013-05-08,33,False
2013-05-09,16,False
2013-05-10,17,False
2013-05-11,19,False
2013-05-12,19,False
2013-05-13,16,False
2013-05-14,31,False
2013-05-15,16,False
2013-05-16,49,False
2013-05-17,33,False
2013-05-18,0,False
2013-05-19,38,False
2013-05-20,16,False
2013-05-21,15,False
2013-05-22,16,False
2013-05-23,80,False
2013-05-24,17,False
2013-05-25,0,False
2013-05-26,0,False
2013-05-27,0,False
2013-05-28,31,False
2013-05-29,0,False
2013-05-30,16,False
2013-05-31,67,False
2013-06-01,19,False
2013-06-02,0,False
2013-06-03,16,False
2013-06-04,16,False
2013-06-05,16,False
2013-06-06,16,False
2013-06-07,17,False
2013-06-08,19,False
2013-06-09,0,False
2013-06-10,16,False
2013-06-11,62,False
2013-06-12,0,False
2013-06-13,16,False
2013-06-14,17,False
2013-06-15,19,False
2013-06-16,19,False
2013-06-17,16,False
2013-06-18,0,False
2013-06-19,48,False
2013-06-20,0,False
2013-06-21,51,False
2013-06-22,20,False
2013-06-23,19,False
2013-06-24,16,False
2013-06-25,0,False
2013-06-26,32,False
2013-06-27,16,False
2013-06-28,17,False
2013-06-29,0,False
