date,Microchip Technology,isPartial
2015-07-25,39,False
2015-07-26,20,False
2015-07-27,33,False
2015-07-28,25,False
2015-07-29,49,False
2015-07-30,33,False
2015-07-31,17,False
2015-08-01,40,False
2015-08-02,40,False
2015-08-03,42,False
2015-08-04,41,False
2015-08-05,25,False
2015-08-06,34,False
2015-08-07,35,False
2015-08-08,0,False
2015-08-09,20,False
2015-08-10,25,False
2015-08-11,0,False
2015-08-12,17,False
2015-08-13,59,False
2015-08-14,34,False
2015-08-15,0,False
2015-08-16,20,False
2015-08-17,41,False
2015-08-18,25,False
2015-08-19,41,False
2015-08-20,25,False
2015-08-21,42,False
2015-08-22,20,False
2015-08-23,19,False
2015-08-24,24,False
2015-08-25,32,False
2015-08-26,0,False
2015-08-27,33,False
2015-08-28,34,False
2015-08-29,0,False
2015-08-30,29,False
2015-08-31,31,False
2015-09-01,0,False
2015-09-02,0,False
2015-09-03,41,False
2015-09-04,17,False
2015-09-05,19,False
2015-09-06,76,False
2015-09-07,0,False
2015-09-08,55,False
2015-09-09,16,False
2015-09-10,56,False
2015-09-11,58,False
2015-09-12,0,False
2015-09-13,64,False
2015-09-14,23,False
2015-09-15,63,False
2015-09-16,24,False
2015-09-17,32,False
2015-09-18,33,False
2015-09-19,56,False
2015-09-20,18,False
2015-09-21,23,False
2015-09-22,31,False
2015-09-23,47,False
2015-09-24,81,False
2015-09-25,67,False
2015-09-26,0,False
2015-09-27,37,False
2015-09-28,0,False
2015-09-29,31,False
2015-09-30,16,False
2015-10-01,78,False
2015-10-02,33,False
2015-10-03,0,False
2015-10-04,27,False
2015-10-05,31,False
2015-10-06,23,False
2015-10-07,31,False
2015-10-08,31,False
2015-10-09,24,False
2015-10-10,19,False
2015-10-11,18,False
2015-10-12,40,False
2015-10-13,46,False
2015-10-14,38,False
2015-10-15,16,False
2015-10-16,32,False
2015-10-17,0,False
2015-10-18,18,False
2015-10-19,54,False
2015-10-20,45,False
2015-10-21,31,False
2015-10-22,62,False
2015-10-23,16,False
2015-10-24,0,False
2015-10-25,0,False
2015-10-26,23,False
2015-10-27,38,False
2015-10-28,53,False
2015-10-29,31,False
2015-10-30,33,False
2015-10-31,37,False
2015-11-01,18,False
2015-11-02,23,False
2015-11-03,30,False
2015-11-04,46,False
2015-11-05,62,False
2015-11-06,16,False
2015-11-07,18,False
2015-11-08,18,False
2015-11-09,38,False
2015-11-10,23,False
2015-11-11,32,False
2015-11-12,16,False
2015-11-13,16,False
2015-11-14,27,False
2015-11-15,18,False
2015-11-16,46,False
2015-11-17,30,False
2015-11-18,54,False
2015-11-19,54,False
2015-11-20,32,False
2015-11-21,18,False
2015-11-22,18,False
2015-11-23,31,False
2015-11-24,45,False
2015-11-25,15,False
2015-11-26,32,False
2015-11-27,16,False
2015-11-28,18,False
2015-11-29,35,False
2015-11-30,37,False
2015-12-01,0,False
2015-12-02,30,False
2015-12-03,31,False
2015-12-04,24,False
2015-12-05,18,False
2015-12-06,45,False
2015-12-07,23,False
2015-12-08,23,False
2015-12-09,54,False
2015-12-10,39,False
2015-12-11,16,False
2015-12-12,0,False
2015-12-13,44,False
2015-12-14,46,False
2015-12-15,48,False
2015-12-16,24,False
2015-12-17,49,False
2015-12-18,51,False
2015-12-19,19,False
2015-12-20,19,False
2015-12-21,49,False
2015-12-22,25,False
2015-12-23,0,False
2015-12-24,0,False
2015-12-25,0,False
2015-12-26,19,False
