date,qqq,isPartial
2013-08-24,69,False
2013-08-25,48,False
2013-08-26,58,False
2013-08-27,77,False
2013-08-28,61,False
2013-08-29,71,False
2013-08-30,70,False
2013-08-31,56,False
2013-09-01,73,False
2013-09-02,56,False
2013-09-03,66,False
2013-09-04,61,False
2013-09-05,51,False
2013-09-06,60,False
2013-09-07,81,False
2013-09-08,45,False
2013-09-09,55,False
2013-09-10,56,False
2013-09-11,77,False
2013-09-12,70,False
2013-09-13,37,False
2013-09-14,69,False
2013-09-15,47,False
2013-09-16,57,False
2013-09-17,73,False
2013-09-18,43,False
2013-09-19,50,False
2013-09-20,59,False
2013-09-21,43,False
2013-09-22,40,False
2013-09-23,65,False
2013-09-24,54,False
2013-09-25,66,False
2013-09-26,61,False
2013-09-27,75,False
2013-09-28,47,False
2013-09-29,43,False
2013-09-30,66,False
2013-10-01,54,False
2013-10-02,63,False
2013-10-03,64,False
2013-10-04,34,False
2013-10-05,46,False
2013-10-06,51,False
2013-10-07,66,False
2013-10-08,72,False
2013-10-09,68,False
2013-10-10,58,False
2013-10-11,60,False
2013-10-12,82,False
2013-10-13,61,False
2013-10-14,52,False
2013-10-15,62,False
2013-10-16,49,False
2013-10-17,54,False
2013-10-18,54,False
2013-10-19,51,False
2013-10-20,47,False
2013-10-21,56,False
2013-10-22,60,False
2013-10-23,68,False
2013-10-24,54,False
2013-10-25,53,False
2013-10-26,72,False
2013-10-27,60,False
2013-10-28,47,False
2013-10-29,58,False
2013-10-30,59,False
2013-10-31,55,False
2013-11-01,72,False
2013-11-02,59,False
2013-11-03,45,False
2013-11-04,61,False
2013-11-05,59,False
2013-11-06,62,False
