date,qqq,isPartial
2017-09-04,16,False
2017-09-05,42,False
2017-09-06,33,False
2017-09-07,35,False
2017-09-08,43,False
2017-09-09,29,False
2017-09-10,15,False
2017-09-11,32,False
2017-09-12,41,False
2017-09-13,38,False
2017-09-14,38,False
2017-09-15,38,False
2017-09-16,22,False
2017-09-17,22,False
2017-09-18,44,False
2017-09-19,33,False
2017-09-20,41,False
2017-09-21,36,False
2017-09-22,38,False
2017-09-23,31,False
2017-09-24,23,False
2017-09-25,45,False
2017-09-26,40,False
2017-09-27,36,False
2017-09-28,34,False
2017-09-29,40,False
2017-09-30,32,False
2017-10-01,20,False
2017-10-02,35,False
2017-10-03,40,False
2017-10-04,35,False
2017-10-05,46,False
2017-10-06,32,False
2017-10-07,31,False
2017-10-08,24,False
2017-10-09,36,False
2017-10-10,31,False
2017-10-11,36,False
2017-10-12,32,False
2017-10-13,34,False
2017-10-14,28,False
2017-10-15,24,False
2017-10-16,38,False
2017-10-17,35,False
2017-10-18,47,False
2017-10-19,39,False
2017-10-20,36,False
2017-10-21,19,False
2017-10-22,25,False
2017-10-23,43,False
2017-10-24,40,False
2017-10-25,36,False
2017-10-26,44,False
2017-10-27,69,False
2017-10-28,38,False
2017-10-29,34,False
2017-10-30,43,False
2017-10-31,39,False
2017-11-01,43,False
2017-11-02,41,False
2017-11-03,39,False
2017-11-04,23,False
2017-11-05,19,False
2017-11-06,39,False
2017-11-07,39,False
2017-11-08,39,False
2017-11-09,38,False
2017-11-10,42,False
2017-11-11,24,False
2017-11-12,26,False
2017-11-13,36,False
2017-11-14,30,False
2017-11-15,35,False
2017-11-16,38,False
2017-11-17,41,False
2017-11-18,25,False
2017-11-19,25,False
2017-11-20,34,False
2017-11-21,37,False
2017-11-22,41,False
2017-11-23,22,False
2017-11-24,28,False
2017-11-25,26,False
2017-11-26,24,False
2017-11-27,33,False
2017-11-28,40,False
2017-11-29,53,False
2017-11-30,53,False
2017-12-01,43,False
2017-12-02,26,False
2017-12-03,25,False
2017-12-04,56,False
2017-12-05,47,False
2017-12-06,44,False
2017-12-07,54,False
2017-12-08,36,False
2017-12-09,25,False
2017-12-10,21,False
2017-12-11,37,False
2017-12-12,38,False
2017-12-13,41,False
2017-12-14,37,False
2017-12-15,41,False
2017-12-16,22,False
2017-12-17,27,False
2017-12-18,35,False
2017-12-19,41,False
2017-12-20,42,False
2017-12-21,36,False
2017-12-22,44,False
2017-12-23,20,False
2017-12-24,21,False
2017-12-25,17,False
2017-12-26,33,False
2017-12-27,32,False
2017-12-28,40,False
2017-12-29,39,False
2017-12-30,24,False
2017-12-31,24,False
2018-01-01,23,False
2018-01-02,38,False
2018-01-03,50,False
2018-01-04,48,False
2018-01-05,43,False
2018-01-06,27,False
2018-01-07,28,False
2018-01-08,36,False
2018-01-09,45,False
2018-01-10,37,False
2018-01-11,43,False
2018-01-12,47,False
2018-01-13,24,False
2018-01-14,18,False
2018-01-15,21,False
2018-01-16,42,False
2018-01-17,45,False
2018-01-18,47,False
2018-01-19,48,False
2018-01-20,29,False
2018-01-21,23,False
2018-01-22,37,False
2018-01-23,46,False
2018-01-24,51,False
2018-01-25,53,False
2018-01-26,49,False
2018-01-27,29,False
2018-01-28,26,False
2018-01-29,50,False
2018-01-30,51,False
2018-01-31,56,False
2018-02-01,57,False
2018-02-02,67,False
2018-02-03,44,False
2018-02-04,24,False
2018-02-05,61,False
2018-02-06,100,False
2018-02-07,65,False
2018-02-08,71,False
2018-02-09,86,False
2018-02-10,37,False
2018-02-11,26,False
2018-02-12,55,False
2018-02-13,64,False
