date,qqq,isPartial
2017-08-26,44,False
2017-08-27,36,False
2017-08-28,57,False
2017-08-29,49,False
2017-08-30,70,False
2017-08-31,63,False
2017-09-01,75,False
2017-09-02,30,False
2017-09-03,39,False
2017-09-04,24,False
2017-09-05,63,False
2017-09-06,48,False
2017-09-07,54,False
2017-09-08,63,False
2017-09-09,45,False
2017-09-10,30,False
2017-09-11,54,False
2017-09-12,65,False
2017-09-13,65,False
2017-09-14,52,False
2017-09-15,62,False
2017-09-16,34,False
2017-09-17,31,False
2017-09-18,65,False
2017-09-19,47,False
2017-09-20,53,False
2017-09-21,58,False
2017-09-22,52,False
2017-09-23,44,False
2017-09-24,34,False
2017-09-25,69,False
2017-09-26,56,False
2017-09-27,57,False
2017-09-28,56,False
2017-09-29,58,False
2017-09-30,52,False
2017-10-01,28,False
2017-10-02,54,False
2017-10-03,55,False
2017-10-04,54,False
2017-10-05,67,False
2017-10-06,50,False
