date,qqq,isPartial
2012-10-16,60,False
2012-10-17,65,False
2012-10-18,69,False
2012-10-19,81,False
2012-10-20,77,False
2012-10-21,70,False
2012-10-22,63,False
2012-10-23,66,False
2012-10-24,65,False
2012-10-25,73,False
2012-10-26,64,False
2012-10-27,68,False
2012-10-28,56,False
2012-10-29,62,False
2012-10-30,57,False
2012-10-31,59,False
2012-11-01,46,False
2012-11-02,71,False
2012-11-03,68,False
2012-11-04,56,False
2012-11-05,65,False
2012-11-06,44,False
2012-11-07,60,False
2012-11-08,69,False
2012-11-09,73,False
2012-11-10,55,False
2012-11-11,48,False
2012-11-12,53,False
2012-11-13,64,False
2012-11-14,61,False
2012-11-15,57,False
2012-11-16,70,False
2012-11-17,63,False
2012-11-18,69,False
2012-11-19,64,False
2012-11-20,43,False
2012-11-21,59,False
2012-11-22,53,False
2012-11-23,49,False
2012-11-24,60,False
2012-11-25,57,False
2012-11-26,62,False
2012-11-27,59,False
2012-11-28,59,False
2012-11-29,62,False
2012-11-30,79,False
2012-12-01,84,False
2012-12-02,69,False
2012-12-03,71,False
2012-12-04,60,False
2012-12-05,56,False
2012-12-06,69,False
2012-12-07,60,False
2012-12-08,75,False
2012-12-09,66,False
2012-12-10,60,False
2012-12-11,60,False
2012-12-12,67,False
2012-12-13,70,False
2012-12-14,70,False
2012-12-15,64,False
2012-12-16,69,False
2012-12-17,60,False
2012-12-18,59,False
2012-12-19,71,False
2012-12-20,61,False
2012-12-21,93,False
2012-12-22,67,False
2012-12-23,61,False
2012-12-24,71,False
2012-12-25,73,False
2012-12-26,65,False
2012-12-27,78,False
2012-12-28,69,False
2012-12-29,65,False
2012-12-30,65,False
2012-12-31,67,False
2013-01-01,80,False
2013-01-02,69,False
2013-01-03,67,False
2013-01-04,55,False
2013-01-05,59,False
2013-01-06,76,False
2013-01-07,57,False
2013-01-08,54,False
2013-01-09,56,False
2013-01-10,54,False
2013-01-11,69,False
2013-01-12,69,False
2013-01-13,58,False
2013-01-14,66,False
2013-01-15,54,False
2013-01-16,52,False
2013-01-17,56,False
2013-01-18,57,False
2013-01-19,70,False
2013-01-20,75,False
2013-01-21,55,False
2013-01-22,64,False
2013-01-23,75,False
2013-01-24,71,False
2013-01-25,69,False
2013-01-26,86,False
2013-01-27,61,False
2013-01-28,49,False
2013-01-29,59,False
2013-01-30,72,False
2013-01-31,46,False
2013-02-01,73,False
2013-02-02,68,False
2013-02-03,59,False
2013-02-04,58,False
2013-02-05,62,False
2013-02-06,69,False
2013-02-07,64,False
2013-02-08,60,False
2013-02-09,66,False
2013-02-10,62,False
2013-02-11,61,False
2013-02-12,60,False
2013-02-13,52,False
2013-02-14,72,False
2013-02-15,60,False
2013-02-16,72,False
2013-02-17,61,False
2013-02-18,60,False
2013-02-19,60,False
