date,qqq,isPartial
2018-05-03,56,False
2018-05-04,56,False
2018-05-05,22,False
2018-05-06,28,False
2018-05-07,44,False
2018-05-08,59,False
2018-05-09,49,False
2018-05-10,60,False
2018-05-11,52,False
2018-05-12,24,False
2018-05-13,19,False
2018-05-14,39,False
2018-05-15,57,False
2018-05-16,48,False
2018-05-17,46,False
2018-05-18,52,False
2018-05-19,29,False
2018-05-20,19,False
2018-05-21,54,False
2018-05-22,50,False
2018-05-23,40,False
2018-05-24,43,False
2018-05-25,46,False
2018-05-26,25,False
2018-05-27,17,False
2018-05-28,27,False
2018-05-29,42,False
2018-05-30,38,False
2018-05-31,45,False
2018-06-01,45,False
2018-06-02,36,False
2018-06-03,22,False
2018-06-04,55,False
2018-06-05,55,False
2018-06-06,62,False
2018-06-07,55,False
2018-06-08,55,False
2018-06-09,33,False
2018-06-10,29,False
2018-06-11,49,False
2018-06-12,40,False
2018-06-13,45,False
2018-06-14,45,False
2018-06-15,49,False
2018-06-16,30,False
2018-06-17,25,False
2018-06-18,43,False
2018-06-19,58,False
2018-06-20,38,False
2018-06-21,63,False
2018-06-22,44,False
2018-06-23,27,False
