date,qqq,isPartial
2013-12-22,38,False
2013-12-23,38,False
2013-12-24,47,False
2013-12-25,45,False
2013-12-26,48,False
2013-12-27,44,False
2013-12-28,37,False
2013-12-29,24,False
2013-12-30,40,False
2013-12-31,52,False
2014-01-01,40,False
2014-01-02,38,False
2014-01-03,41,False
2014-01-04,35,False
2014-01-05,36,False
2014-01-06,44,False
2014-01-07,38,False
2014-01-08,47,False
2014-01-09,100,False
2014-01-10,46,False
2014-01-11,48,False
2014-01-12,49,False
2014-01-13,40,False
2014-01-14,42,False
2014-01-15,47,False
2014-01-16,34,False
2014-01-17,44,False
2014-01-18,42,False
2014-01-19,47,False
2014-01-20,33,False
2014-01-21,42,False
2014-01-22,41,False
2014-01-23,35,False
2014-01-24,48,False
2014-01-25,43,False
2014-01-26,33,False
2014-01-27,36,False
2014-01-28,43,False
2014-01-29,42,False
2014-01-30,48,False
2014-01-31,50,False
2014-02-01,43,False
2014-02-02,36,False
2014-02-03,42,False
2014-02-04,45,False
2014-02-05,35,False
2014-02-06,30,False
2014-02-07,39,False
2014-02-08,36,False
2014-02-09,37,False
2014-02-10,40,False
2014-02-11,42,False
2014-02-12,82,False
2014-02-13,49,False
2014-02-14,59,False
2014-02-15,46,False
2014-02-16,43,False
2014-02-17,34,False
2014-02-18,39,False
2014-02-19,47,False
2014-02-20,42,False
2014-02-21,48,False
2014-02-22,38,False
2014-02-23,37,False
2014-02-24,32,False
2014-02-25,47,False
2014-02-26,48,False
2014-02-27,39,False
2014-02-28,48,False
2014-03-01,38,False
2014-03-02,32,False
2014-03-03,41,False
2014-03-04,50,False
2014-03-05,46,False
2014-03-06,42,False
2014-03-07,47,False
2014-03-08,41,False
2014-03-09,43,False
2014-03-10,40,False
2014-03-11,43,False
2014-03-12,44,False
2014-03-13,51,False
2014-03-14,43,False
2014-03-15,49,False
2014-03-16,35,False
