date,qqq,isPartial
2013-03-12,63,False
2013-03-13,61,False
2013-03-14,60,False
2013-03-15,62,False
2013-03-16,61,False
2013-03-17,47,False
2013-03-18,70,False
2013-03-19,59,False
2013-03-20,65,False
2013-03-21,55,False
2013-03-22,59,False
2013-03-23,62,False
2013-03-24,57,False
2013-03-25,67,False
2013-03-26,57,False
2013-03-27,59,False
2013-03-28,54,False
2013-03-29,52,False
2013-03-30,72,False
2013-03-31,52,False
2013-04-01,73,False
2013-04-02,64,False
2013-04-03,65,False
2013-04-04,63,False
2013-04-05,70,False
2013-04-06,47,False
2013-04-07,84,False
2013-04-08,56,False
2013-04-09,63,False
2013-04-10,65,False
2013-04-11,56,False
2013-04-12,73,False
2013-04-13,71,False
2013-04-14,58,False
2013-04-15,50,False
2013-04-16,81,False
2013-04-17,82,False
2013-04-18,63,False
2013-04-19,72,False
2013-04-20,58,False
2013-04-21,60,False
2013-04-22,56,False
2013-04-23,63,False
2013-04-24,69,False
2013-04-25,55,False
2013-04-26,63,False
2013-04-27,56,False
2013-04-28,64,False
2013-04-29,55,False
2013-04-30,69,False
2013-05-01,76,False
2013-05-02,54,False
2013-05-03,58,False
2013-05-04,66,False
2013-05-05,55,False
2013-05-06,59,False
2013-05-07,60,False
2013-05-08,65,False
2013-05-09,59,False
2013-05-10,59,False
2013-05-11,65,False
2013-05-12,68,False
2013-05-13,68,False
2013-05-14,60,False
2013-05-15,67,False
2013-05-16,52,False
2013-05-17,74,False
2013-05-18,59,False
2013-05-19,62,False
2013-05-20,66,False
2013-05-21,71,False
2013-05-22,53,False
2013-05-23,46,False
2013-05-24,61,False
2013-05-25,60,False
2013-05-26,63,False
2013-05-27,48,False
2013-05-28,60,False
2013-05-29,53,False
2013-05-30,67,False
2013-05-31,100,False
2013-06-01,62,False
2013-06-02,57,False
2013-06-03,57,False
2013-06-04,60,False
2013-06-05,72,False
2013-06-06,70,False
2013-06-07,56,False
2013-06-08,52,False
2013-06-09,55,False
2013-06-10,55,False
2013-06-11,58,False
2013-06-12,54,False
2013-06-13,76,False
2013-06-14,60,False
2013-06-15,72,False
2013-06-16,68,False
2013-06-17,58,False
2013-06-18,58,False
2013-06-19,65,False
2013-06-20,68,False
2013-06-21,69,False
2013-06-22,64,False
2013-06-23,55,False
2013-06-24,52,False
2013-06-25,63,False
2013-06-26,59,False
2013-06-27,73,False
2013-06-28,51,False
2013-06-29,68,False
