date,qqq,isPartial
2014-07-13,46,False
2014-07-14,55,False
2014-07-15,53,False
2014-07-16,64,False
2014-07-17,63,False
2014-07-18,81,False
2014-07-19,63,False
2014-07-20,50,False
2014-07-21,70,False
2014-07-22,49,False
2014-07-23,59,False
2014-07-24,49,False
2014-07-25,68,False
2014-07-26,73,False
2014-07-27,57,False
2014-07-28,60,False
2014-07-29,49,False
2014-07-30,49,False
2014-07-31,87,False
2014-08-01,74,False
2014-08-02,60,False
2014-08-03,44,False
2014-08-04,61,False
2014-08-05,63,False
2014-08-06,64,False
2014-08-07,46,False
2014-08-08,62,False
2014-08-09,50,False
2014-08-10,51,False
2014-08-11,75,False
2014-08-12,63,False
2014-08-13,76,False
2014-08-14,45,False
2014-08-15,60,False
2014-08-16,52,False
2014-08-17,58,False
2014-08-18,58,False
2014-08-19,60,False
2014-08-20,45,False
2014-08-21,64,False
2014-08-22,54,False
2014-08-23,67,False
2014-08-24,52,False
2014-08-25,49,False
2014-08-26,65,False
2014-08-27,61,False
2014-08-28,57,False
2014-08-29,47,False
2014-08-30,67,False
2014-08-31,70,False
2014-09-01,58,False
2014-09-02,73,False
2014-09-03,56,False
2014-09-04,44,False
2014-09-05,52,False
2014-09-06,58,False
2014-09-07,58,False
2014-09-08,42,False
2014-09-09,69,False
2014-09-10,60,False
2014-09-11,46,False
2014-09-12,56,False
2014-09-13,69,False
2014-09-14,59,False
2014-09-15,43,False
2014-09-16,60,False
2014-09-17,62,False
2014-09-18,46,False
2014-09-19,54,False
2014-09-20,46,False
2014-09-21,39,False
2014-09-22,49,False
2014-09-23,55,False
2014-09-24,72,False
2014-09-25,44,False
2014-09-26,64,False
2014-09-27,42,False
2014-09-28,52,False
2014-09-29,49,False
2014-09-30,67,False
2014-10-01,55,False
2014-10-02,57,False
2014-10-03,50,False
2014-10-04,55,False
2014-10-05,52,False
2014-10-06,53,False
2014-10-07,54,False
2014-10-08,46,False
2014-10-09,49,False
2014-10-10,71,False
2014-10-11,51,False
2014-10-12,31,False
2014-10-13,69,False
2014-10-14,83,False
2014-10-15,56,False
2014-10-16,70,False
2014-10-17,75,False
2014-10-18,64,False
2014-10-19,43,False
2014-10-20,54,False
2014-10-21,66,False
2014-10-22,51,False
2014-10-23,61,False
2014-10-24,40,False
2014-10-25,55,False
2014-10-26,69,False
2014-10-27,59,False
2014-10-28,78,False
2014-10-29,64,False
2014-10-30,97,False
2014-10-31,59,False
2014-11-01,65,False
2014-11-02,55,False
2014-11-03,50,False
2014-11-04,55,False
2014-11-05,62,False
2014-11-06,64,False
2014-11-07,74,False
2014-11-08,50,False
2014-11-09,37,False
2014-11-10,57,False
2014-11-11,57,False
2014-11-12,45,False
2014-11-13,45,False
2014-11-14,59,False
2014-11-15,42,False
2014-11-16,39,False
2014-11-17,47,False
2014-11-18,57,False
2014-11-19,47,False
2014-11-20,54,False
2014-11-21,54,False
2014-11-22,51,False
2014-11-23,41,False
2014-11-24,41,False
2014-11-25,45,False
2014-11-26,63,False
2014-11-27,43,False
2014-11-28,57,False
2014-11-29,38,False
2014-11-30,55,False
2014-12-01,54,False
