date,qqq,isPartial
2016-06-26,38,False
2016-06-27,76,False
2016-06-28,67,False
2016-06-29,80,False
2016-06-30,77,False
2016-07-01,67,False
2016-07-02,46,False
2016-07-03,56,False
2016-07-04,41,False
2016-07-05,62,False
2016-07-06,71,False
2016-07-07,71,False
2016-07-08,67,False
2016-07-09,49,False
2016-07-10,38,False
2016-07-11,62,False
2016-07-12,63,False
2016-07-13,73,False
2016-07-14,72,False
2016-07-15,71,False
2016-07-16,59,False
2016-07-17,49,False
2016-07-18,78,False
2016-07-19,60,False
2016-07-20,73,False
2016-07-21,82,False
2016-07-22,65,False
2016-07-23,56,False
2016-07-24,38,False
2016-07-25,75,False
2016-07-26,60,False
2016-07-27,61,False
2016-07-28,72,False
2016-07-29,73,False
2016-07-30,57,False
2016-07-31,50,False
2016-08-01,62,False
2016-08-02,74,False
2016-08-03,65,False
2016-08-04,64,False
2016-08-05,64,False
2016-08-06,38,False
2016-08-07,49,False
2016-08-08,62,False
2016-08-09,63,False
2016-08-10,61,False
2016-08-11,73,False
2016-08-12,58,False
2016-08-13,45,False
2016-08-14,46,False
2016-08-15,64,False
2016-08-16,61,False
2016-08-17,61,False
2016-08-18,64,False
2016-08-19,57,False
2016-08-20,48,False
2016-08-21,37,False
2016-08-22,48,False
2016-08-23,61,False
2016-08-24,58,False
2016-08-25,70,False
2016-08-26,67,False
2016-08-27,56,False
2016-08-28,36,False
2016-08-29,48,False
2016-08-30,63,False
2016-08-31,62,False
2016-09-01,58,False
2016-09-02,62,False
2016-09-03,54,False
2016-09-04,46,False
2016-09-05,30,False
2016-09-06,48,False
2016-09-07,54,False
2016-09-08,57,False
2016-09-09,65,False
2016-09-10,64,False
2016-09-11,43,False
