date,qqq,isPartial
2011-08-25,97,False
2011-08-26,58,False
2011-08-27,58,False
2011-08-28,47,False
2011-08-29,68,False
2011-08-30,69,False
2011-08-31,47,False
2011-09-01,90,False
2011-09-02,69,False
2011-09-03,49,False
2011-09-04,83,False
2011-09-05,44,False
2011-09-06,45,False
2011-09-07,65,False
2011-09-08,45,False
2011-09-09,61,False
2011-09-10,57,False
2011-09-11,83,False
2011-09-12,56,False
2011-09-13,59,False
2011-09-14,74,False
2011-09-15,57,False
2011-09-16,66,False
2011-09-17,56,False
2011-09-18,49,False
