date,Expedia,isPartial
2011-04-22,73,False
2011-04-23,68,False
2011-04-24,75,False
2011-04-25,86,False
2011-04-26,87,False
2011-04-27,81,False
2011-04-28,77,False
2011-04-29,68,False
2011-04-30,68,False
2011-05-01,77,False
2011-05-02,85,False
2011-05-03,83,False
2011-05-04,85,False
2011-05-05,80,False
2011-05-06,74,False
2011-05-07,68,False
2011-05-08,75,False
2011-05-09,86,False
2011-05-10,88,False
2011-05-11,83,False
