date,Expedia,isPartial
2015-05-24,74,False
2015-05-25,81,False
2015-05-26,86,False
2015-05-27,84,False
2015-05-28,82,False
2015-05-29,77,False
2015-05-30,71,False
2015-05-31,83,False
2015-06-01,86,False
2015-06-02,92,False
2015-06-03,91,False
2015-06-04,91,False
2015-06-05,83,False
2015-06-06,73,False
2015-06-07,80,False
2015-06-08,89,False
2015-06-09,92,False
2015-06-10,87,False
2015-06-11,86,False
2015-06-12,80,False
2015-06-13,78,False
2015-06-14,83,False
2015-06-15,88,False
2015-06-16,93,False
2015-06-17,86,False
2015-06-18,87,False
2015-06-19,85,False
2015-06-20,77,False
2015-06-21,83,False
2015-06-22,93,False
2015-06-23,94,False
2015-06-24,92,False
2015-06-25,91,False
2015-06-26,82,False
2015-06-27,81,False
2015-06-28,91,False
2015-06-29,88,False
2015-06-30,94,False
2015-07-01,91,False
2015-07-02,88,False
2015-07-03,78,False
2015-07-04,75,False
2015-07-05,79,False
2015-07-06,93,False
2015-07-07,93,False
2015-07-08,94,False
2015-07-09,95,False
2015-07-10,84,False
2015-07-11,79,False
2015-07-12,92,False
2015-07-13,99,False
2015-07-14,100,False
2015-07-15,96,False
2015-07-16,93,False
2015-07-17,88,False
2015-07-18,85,False
2015-07-19,93,False
2015-07-20,97,False
2015-07-21,99,False
2015-07-22,100,False
2015-07-23,89,False
2015-07-24,90,False
2015-07-25,84,False
2015-07-26,90,False
2015-07-27,97,False
2015-07-28,96,False
2015-07-29,91,False
2015-07-30,91,False
2015-07-31,89,False
2015-08-01,79,False
2015-08-02,89,False
2015-08-03,91,False
2015-08-04,97,False
2015-08-05,99,False
2015-08-06,93,False
2015-08-07,89,False
2015-08-08,82,False
2015-08-09,88,False
2015-08-10,89,False
2015-08-11,97,False
2015-08-12,93,False
2015-08-13,90,False
2015-08-14,85,False
2015-08-15,77,False
2015-08-16,81,False
2015-08-17,88,False
2015-08-18,94,False
