date,Electronic Arts,isPartial
2012-10-24,42,False
2012-10-25,36,False
2012-10-26,30,False
2012-10-27,20,False
2012-10-28,43,False
2012-10-29,25,False
2012-10-30,24,False
2012-10-31,38,False
2012-11-01,31,False
2012-11-02,34,False
2012-11-03,36,False
2012-11-04,20,False
2012-11-05,27,False
2012-11-06,35,False
2012-11-07,32,False
2012-11-08,36,False
2012-11-09,45,False
2012-11-10,41,False
2012-11-11,25,False
2012-11-12,32,False
2012-11-13,25,False
2012-11-14,35,False
2012-11-15,23,False
2012-11-16,30,False
2012-11-17,29,False
2012-11-18,27,False
2012-11-19,17,False
2012-11-20,33,False
2012-11-21,26,False
2012-11-22,34,False
2012-11-23,35,False
2012-11-24,22,False
2012-11-25,30,False
2012-11-26,32,False
2012-11-27,38,False
2012-11-28,32,False
2012-11-29,31,False
2012-11-30,27,False
2012-12-01,37,False
2012-12-02,28,False
2012-12-03,42,False
2012-12-04,27,False
2012-12-05,27,False
2012-12-06,24,False
2012-12-07,25,False
2012-12-08,29,False
2012-12-09,30,False
2012-12-10,30,False
2012-12-11,28,False
2012-12-12,31,False
2012-12-13,14,False
2012-12-14,34,False
2012-12-15,25,False
2012-12-16,27,False
2012-12-17,37,False
2012-12-18,28,False
2012-12-19,35,False
2012-12-20,29,False
2012-12-21,33,False
2012-12-22,26,False
2012-12-23,27,False
2012-12-24,25,False
2012-12-25,36,False
2012-12-26,32,False
2012-12-27,35,False
2012-12-28,28,False
2012-12-29,31,False
2012-12-30,35,False
2012-12-31,30,False
2013-01-01,16,False
2013-01-02,24,False
2013-01-03,34,False
2013-01-04,29,False
2013-01-05,23,False
2013-01-06,31,False
2013-01-07,29,False
2013-01-08,30,False
2013-01-09,33,False
2013-01-10,33,False
2013-01-11,31,False
2013-01-12,24,False
2013-01-13,22,False
2013-01-14,27,False
2013-01-15,24,False
2013-01-16,31,False
2013-01-17,20,False
2013-01-18,33,False
2013-01-19,32,False
2013-01-20,26,False
2013-01-21,17,False
2013-01-22,25,False
2013-01-23,39,False
2013-01-24,31,False
2013-01-25,28,False
2013-01-26,28,False
2013-01-27,36,False
2013-01-28,34,False
2013-01-29,36,False
2013-01-30,28,False
2013-01-31,34,False
2013-02-01,27,False
2013-02-02,22,False
2013-02-03,25,False
2013-02-04,32,False
2013-02-05,28,False
2013-02-06,36,False
2013-02-07,26,False
2013-02-08,24,False
2013-02-09,16,False
2013-02-10,35,False
2013-02-11,32,False
2013-02-12,27,False
2013-02-13,25,False
2013-02-14,26,False
2013-02-15,32,False
2013-02-16,25,False
2013-02-17,19,False
2013-02-18,29,False
2013-02-19,25,False
