date,Electronic Arts,isPartial
2016-07-30,18,False
2016-07-31,22,False
2016-08-01,21,False
2016-08-02,53,False
2016-08-03,34,False
2016-08-04,13,False
2016-08-05,20,False
2016-08-06,9,False
2016-08-07,16,False
2016-08-08,12,False
2016-08-09,23,False
2016-08-10,19,False
2016-08-11,22,False
2016-08-12,19,False
2016-08-13,14,False
2016-08-14,16,False
2016-08-15,29,False
2016-08-16,40,False
2016-08-17,22,False
2016-08-18,24,False
2016-08-19,27,False
2016-08-20,16,False
2016-08-21,25,False
2016-08-22,22,False
2016-08-23,28,False
2016-08-24,15,False
2016-08-25,32,False
2016-08-26,18,False
2016-08-27,26,False
2016-08-28,9,False
2016-08-29,16,False
2016-08-30,44,False
2016-08-31,44,False
2016-09-01,28,False
2016-09-02,31,False
2016-09-03,28,False
2016-09-04,21,False
2016-09-05,17,False
2016-09-06,18,False
2016-09-07,30,False
2016-09-08,24,False
2016-09-09,17,False
2016-09-10,28,False
2016-09-11,28,False
