date,Charter,isPartial
2011-05-09,83,False
2011-05-10,82,False
2011-05-11,83,False
2011-05-12,76,False
2011-05-13,75,False
2011-05-14,59,False
2011-05-15,64,False
2011-05-16,85,False
2011-05-17,86,False
2011-05-18,82,False
2011-05-19,79,False
2011-05-20,78,False
2011-05-21,58,False
2011-05-22,63,False
2011-05-23,85,False
2011-05-24,85,False
2011-05-25,80,False
2011-05-26,77,False
2011-05-27,78,False
2011-05-28,58,False
2011-05-29,55,False
2011-05-30,57,False
2011-05-31,88,False
2011-06-01,89,False
2011-06-02,87,False
2011-06-03,82,False
2011-06-04,63,False
2011-06-05,61,False
2011-06-06,84,False
2011-06-07,84,False
2011-06-08,79,False
2011-06-09,79,False
2011-06-10,81,False
2011-06-11,60,False
2011-06-12,58,False
2011-06-13,83,False
2011-06-14,81,False
2011-06-15,83,False
2011-06-16,81,False
2011-06-17,81,False
2011-06-18,67,False
2011-06-19,57,False
2011-06-20,84,False
2011-06-21,78,False
2011-06-22,80,False
2011-06-23,80,False
2011-06-24,72,False
2011-06-25,68,False
2011-06-26,57,False
2011-06-27,89,False
2011-06-28,81,False
2011-06-29,80,False
2011-06-30,75,False
2011-07-01,74,False
2011-07-02,56,False
2011-07-03,54,False
2011-07-04,51,False
2011-07-05,81,False
2011-07-06,79,False
2011-07-07,84,False
2011-07-08,75,False
2011-07-09,70,False
2011-07-10,60,False
2011-07-11,84,False
2011-07-12,78,False
2011-07-13,82,False
2011-07-14,85,False
2011-07-15,79,False
2011-07-16,59,False
2011-07-17,63,False
2011-07-18,83,False
2011-07-19,84,False
2011-07-20,80,False
2011-07-21,76,False
2011-07-22,78,False
2011-07-23,64,False
2011-07-24,62,False
2011-07-25,89,False
2011-07-26,87,False
2011-07-27,82,False
2011-07-28,81,False
2011-07-29,80,False
2011-07-30,64,False
2011-07-31,70,False
2011-08-01,90,False
2011-08-02,93,False
2011-08-03,90,False
2011-08-04,82,False
2011-08-05,82,False
2011-08-06,68,False
2011-08-07,68,False
2011-08-08,86,False
2011-08-09,88,False
2011-08-10,95,False
2011-08-11,86,False
2011-08-12,73,False
2011-08-13,70,False
2011-08-14,69,False
2011-08-15,100,False
2011-08-16,96,False
2011-08-17,92,False
2011-08-18,80,False
2011-08-19,86,False
2011-08-20,72,False
2011-08-21,67,False
2011-08-22,89,False
2011-08-23,95,False
2011-08-24,85,False
2011-08-25,84,False
2011-08-26,79,False
2011-08-27,67,False
2011-08-28,62,False
2011-08-29,90,False
2011-08-30,92,False
2011-08-31,88,False
2011-09-01,78,False
2011-09-02,78,False
2011-09-03,67,False
2011-09-04,55,False
2011-09-05,58,False
2011-09-06,86,False
2011-09-07,86,False
2011-09-08,92,False
2011-09-09,80,False
2011-09-10,61,False
2011-09-11,59,False
2011-09-12,84,False
2011-09-13,80,False
2011-09-14,82,False
2011-09-15,82,False
2011-09-16,74,False
2011-09-17,59,False
2011-09-18,65,False
