date,Charter,isPartial
2016-06-14,55,False
2016-06-15,57,False
2016-06-16,54,False
2016-06-17,51,False
2016-06-18,45,False
2016-06-19,42,False
2016-06-20,55,False
2016-06-21,54,False
2016-06-22,52,False
2016-06-23,53,False
2016-06-24,47,False
2016-06-25,44,False
2016-06-26,42,False
2016-06-27,53,False
2016-06-28,55,False
2016-06-29,52,False
2016-06-30,54,False
2016-07-01,53,False
2016-07-02,45,False
2016-07-03,41,False
2016-07-04,43,False
2016-07-05,58,False
2016-07-06,60,False
2016-07-07,58,False
2016-07-08,52,False
2016-07-09,51,False
2016-07-10,47,False
2016-07-11,58,False
2016-07-12,58,False
2016-07-13,59,False
2016-07-14,54,False
2016-07-15,54,False
2016-07-16,48,False
2016-07-17,47,False
2016-07-18,58,False
2016-07-19,56,False
2016-07-20,61,False
2016-07-21,57,False
2016-07-22,58,False
2016-07-23,50,False
2016-07-24,44,False
2016-07-25,62,False
2016-07-26,59,False
2016-07-27,60,False
2016-07-28,59,False
2016-07-29,60,False
2016-07-30,52,False
2016-07-31,50,False
2016-08-01,65,False
2016-08-02,67,False
2016-08-03,67,False
2016-08-04,61,False
2016-08-05,62,False
2016-08-06,49,False
2016-08-07,48,False
2016-08-08,65,False
2016-08-09,66,False
2016-08-10,65,False
2016-08-11,65,False
2016-08-12,70,False
2016-08-13,49,False
2016-08-14,47,False
2016-08-15,70,False
2016-08-16,68,False
2016-08-17,66,False
2016-08-18,61,False
2016-08-19,58,False
2016-08-20,48,False
2016-08-21,47,False
2016-08-22,75,False
2016-08-23,73,False
2016-08-24,70,False
2016-08-25,65,False
2016-08-26,64,False
2016-08-27,49,False
2016-08-28,51,False
2016-08-29,68,False
2016-08-30,66,False
2016-08-31,65,False
2016-09-01,66,False
2016-09-02,63,False
2016-09-03,50,False
2016-09-04,45,False
2016-09-05,46,False
2016-09-06,65,False
2016-09-07,64,False
2016-09-08,63,False
2016-09-09,66,False
2016-09-10,54,False
2016-09-11,48,False
